Seconds (synced)	Acc x	Acc y	Acc z
0.99785	55.492188	-36.847656	1004.429688
1.005802	55.589844	-36.757812	1004.019531
1.013754	55.695312	-36.777344	1004.316406
1.021706	55.539062	-36.558594	1004.421875
1.029658	55.589844	-36.75	1004.605469
1.03761	55.585938	-36.800781	1004.535156
1.045562	55.457031	-36.726562	1004.210937
1.053514	55.617188	-36.808594	1004.359375
1.061466	55.652344	-36.816406	1004.378906
1.069418	55.617188	-36.578125	1004.542969
1.07737	55.65625	-36.714844	1004.523438
1.085322	55.5625	-36.609375	1004.503906
1.093274	55.492188	-36.511719	1004.140625
1.101226	55.554688	-36.910156	1004.414062
1.109178	55.652344	-36.78125	1004.34375
1.11713	55.671875	-36.726562	1004.457031
1.125082	55.707031	-36.710938	1004.664063
1.133034	55.65625	-36.527344	1004.597656
1.140986	55.414062	-36.578125	1004.496094
1.148938	55.523438	-36.703125	1004.453125
1.15689	55.679688	-36.4375	1004.71875
1.164842	55.472656	-36.4375	1004.777344
1.172794	55.65625	-36.464844	1004.53125
1.180746	55.503906	-36.574219	1004.464844
1.188698	55.359375	-36.570312	1004.386719
1.19665	55.429688	-36.582031	1004.625
1.204602	55.496094	-36.683594	1004.605469
1.212554	55.617188	-36.699219	1004.398437
1.220506	55.652344	-36.746094	1004.570313
1.228458	55.730469	-36.707031	1004.699219
1.23641	55.714844	-36.417969	1004.53125
1.244362	55.496094	-36.5625	1004.738281
1.252314	55.449219	-36.617188	1004.691406
1.260266	55.597656	-36.582031	1004.601562
1.268218	55.554688	-36.566406	1004.644531
1.27617	55.445312	-36.78125	1004.554688
1.284122	55.4375	-36.746094	1004.5625
1.292074	55.5625	-36.710938	1004.464844
1.300026	55.605469	-36.601562	1004.382812
1.307978	55.535156	-36.5625	1004.410156
1.31593	55.527344	-36.664062	1004.289062
1.323882	55.585938	-36.785156	1004.339844
1.331834	55.558594	-36.71875	1004.515625
1.339786	55.625	-36.851562	1004.445312
1.347738	55.488281	-36.902344	1004.457031
1.35569	55.585938	-36.757812	1004.527344
