Seconds (synced)	Acc x	Acc y	Acc z
6.6693	-76.25	-5.542969	1001.5625
6.677275	-76.191406	-5.519531	1001.34375
6.68525	-76.039062	-5.535156	1001.390625
6.693225	-76.304688	-5.496094	1001.515625
6.7012	-76.371094	-5.546875	1001.507813
6.709175	-76.273438	-5.492188	1001.398438
6.71715	-76.289062	-5.5625	1001.484375
6.725125	-76.242188	-5.558594	1001.546875
6.7331	-76.242188	-5.515625	1001.445312
6.741075	-76.421875	-5.601562	1001.273438
6.74905	-76.289062	-5.425781	1001.390625
6.757025	-76.308594	-5.539062	1001.335937
6.765	-76.230469	-5.765625	1001.433594
6.772975	-76.246094	-5.652344	1001.519531
6.78095	-76.386719	-5.804688	1001.476562
6.788925	-76.3125	-5.6875	1001.65625
6.7969	-76.222656	-5.558594	1001.640625
6.804875	-76.125	-5.734375	1001.542969
6.81285	-76.171875	-5.839844	1001.421875
6.820825	-76.136719	-5.773438	1001.636719
6.8288	-76.328125	-5.839844	1001.4375
6.836775	-76.34375	-5.703125	1001.367188
6.84475	-76.257812	-5.699219	1001.433594
6.852725	-76.164062	-5.695312	1001.261719
6.8607	-76.296875	-5.675781	1001.375
6.868675	-76.375	-5.714844	1001.695313
6.87665	-76.273438	-5.832031	1001.296875
6.884625	-76.175781	-5.886719	1001.382812
6.8926	-76.238281	-5.820312	1001.414063
6.900575	-76.375	-5.6875	1001.386719
6.90855	-76.300781	-5.804688	1001.160156
6.916525	-76.367188	-5.671875	1001.144531
6.9245	-76.425781	-5.671875	1001.429688
6.932475	-76.277344	-5.738281	1001.582031
6.94045	-76.503906	-5.761719	1001.371094
6.948425	-76.328125	-5.792969	1001.414063
6.9564	-76.230469	-5.660156	1001.320313
6.964375	-76.230469	-5.640625	1001.359375
6.97235	-76.207031	-5.714844	1001.550781
6.980325	-76.242188	-5.703125	1001.511719
6.9883	-76.417969	-5.675781	1001.492188
6.996334	-76.402344	-5.574219	1001.496094
7.004309	-76.332031	-5.617188	1001.207031
7.012284	-76.277344	-5.714844	1001.15625
7.020259	-76.339844	-5.773438	1001.113281
7.028234	-76.378906	-5.675781	1001.324219
7.036209	-76.378906	-5.660156	1001.308594
7.044184	-76.273438	-5.632812	1001.109375
7.052159	-76.488281	-5.667969	1001.304688
7.060134	-76.339844	-5.507812	1001.320313
7.068109	-76.109375	-5.640625	1001.355469
7.076084	-76.128906	-5.417969	1001.589844
7.084059	-76.261719	-5.4375	1001.441406
7.092034	-76.21875	-5.554688	1001.269531
7.100009	-76.296875	-5.582031	1001.40625
7.107984	-76.066406	-5.71875	1001.503906
7.115959	-76.261719	-5.773438	1001.597656
7.123934	-76.183594	-5.773438	1001.574219
7.131909	-76.125	-5.660156	1001.429688
7.139884	-76.269531	-5.785156	1001.316406
7.147859	-76.195312	-5.589844	1001.203125
7.155834	-76.226562	-5.65625	1001.195312
7.163809	-76.296875	-5.582031	1001.160156
7.171784	-76.152344	-5.632812	1001.519531
7.179759	-76.199219	-5.671875	1001.347656
7.187734	-76.28125	-5.890625	1001.234375
7.195709	-76.269531	-5.6875	1001.492188
7.203684	-76.324219	-5.617188	1001.5625
7.211659	-76.351562	-5.71875	1001.613281
7.219634	-76.40625	-5.648438	1001.417969
7.227609	-76.25	-5.566406	1001.433594
7.235584	-76.390625	-5.667969	1001.65625
7.243559	-76.21875	-5.886719	1001.5
7.251534	-76.414062	-5.664062	1001.273438
7.259509	-76.28125	-5.90625	1001.203125
7.267484	-76.277344	-5.726562	1001.222656
7.275459	-76.230469	-5.609375	1001.03125
7.283434	-76.253906	-5.566406	1001.21875
7.291409	-76.222656	-5.492188	1001.351562
7.299384	-76.300781	-5.558594	1001.0625
7.307359	-76.203125	-5.792969	1000.898438
7.315334	-76.234375	-5.824219	1000.851563
7.323309	-76.207031	-5.90625	1001.296875
7.331284	-76.179688	-5.792969	1001.394531
7.339259	-76.222656	-5.664062	1001.34375
7.347234	-76.21875	-5.773438	1001.183594
7.355209	-76.34375	-5.660156	1001.265625
7.363184	-76.238281	-5.585938	1001.402344
7.371159	-76.148438	-5.71875	1001.542969
7.379134	-76.113281	-5.78125	1001.449219
7.387109	-76.253906	-5.5	1001.351562
7.395084	-76.121094	-5.480469	1001.3125
7.403059	-76.269531	-5.683594	1001.628906
7.411034	-76.335938	-5.683594	1001.675781
7.419009	-76.269531	-5.574219	1001.460938
7.426984	-76.222656	-5.535156	1001.453125
7.434959	-76.140625	-5.789062	1001.546875
7.442934	-76.328125	-5.5625	1001.519531
7.450909	-76.1875	-5.445312	1001.535156
7.458884	-76.351562	-5.515625	1001.535156
7.466859	-76.199219	-5.625	1001.320313
7.474834	-76.390625	-5.570312	1001.242187
7.482809	-76.308594	-5.589844	1001.230469
7.490784	-76.183594	-5.675781	1001.375
7.498759	-76.195312	-5.773438	1001.585938
7.506734	-76.175781	-5.640625	1001.355469
7.514709	-76.226562	-5.550781	1001.46875
7.522684	-76.289062	-5.640625	1001.394531
7.530659	-76.410156	-5.710938	1001.753906
7.538634	-76.347656	-5.589844	1001.695313
7.546609	-76.304688	-5.554688	1001.605469
7.554584	-76.179688	-5.703125	1001.199219
7.562559	-76.390625	-5.707031	1001.152344
7.570534	-76.414062	-5.6875	1001.316406
7.578509	-76.324219	-5.523438	1001.121094
7.586484	-76.230469	-5.703125	1000.898438
7.594459	-76.144531	-5.734375	1001.0
7.602434	-76.148438	-5.664062	1000.9375
7.610409	-76.214844	-5.667969	1001.355469
7.618384	-76.335938	-5.609375	1001.460938
7.626359	-76.195312	-5.566406	1001.449219
7.634334	-76.101562	-5.65625	1001.402344
7.642309	-76.25	-5.722656	1001.382812
7.650284	-76.296875	-5.847656	1001.429688
7.658259	-76.273438	-5.699219	1001.546875
7.666234	-76.40625	-5.742188	1001.734375
7.674209	-76.355469	-5.648438	1001.3125
7.682184	-76.144531	-5.746094	1001.4375
7.690159	-76.238281	-5.757812	1001.3125
7.698134	-76.25	-5.683594	1001.3125
7.706109	-76.171875	-5.714844	1001.222656
7.714084	-76.25	-5.6875	1001.074219
7.722059	-76.320312	-5.761719	1001.15625
7.730034	-76.316406	-5.816406	1001.296875
7.738009	-76.261719	-5.691406	1001.394531
7.745984	-76.308594	-5.472656	1001.359375
7.753959	-76.472656	-5.621094	1001.378906
7.761934	-76.300781	-5.558594	1001.300781
7.769909	-76.355469	-5.71875	1001.457031
7.777884	-76.308594	-5.726562	1001.539062
7.785859	-76.21875	-5.683594	1001.578125
7.793834	-76.296875	-5.601562	1001.566406
7.801809	-76.363281	-5.585938	1001.605469
7.809784	-76.390625	-5.625	1001.5
7.817759	-76.292969	-5.710938	1001.128906
7.825734	-76.242188	-5.65625	1001.410156
7.833709	-76.179688	-5.574219	1001.59375
7.841684	-76.195312	-5.453125	1001.542969
7.849659	-76.304688	-5.558594	1001.652344
7.857634	-76.230469	-5.566406	1001.382812
7.865609	-76.300781	-5.609375	1001.101562
7.873584	-76.230469	-5.632812	1001.683594
7.881559	-76.238281	-5.71875	1001.484375
7.889534	-76.273438	-5.675781	1001.34375
7.897509	-76.257812	-5.539062	1001.289062
7.905484	-76.347656	-5.738281	1001.296875
7.913459	-76.265625	-5.542969	1001.15625
7.921434	-76.191406	-5.730469	1001.261719
7.929409	-76.203125	-5.78125	1001.382812
7.937384	-76.332031	-5.652344	1001.363281
7.945359	-76.222656	-5.644531	1001.535156
7.953334	-76.113281	-5.691406	1001.351562
7.961309	-76.234375	-5.703125	1001.554688
7.969284	-76.195312	-5.648438	1001.519531
7.977259	-76.3125	-5.660156	1001.300781
7.985234	-76.148438	-5.5625	1001.320313
7.99325	-76.160156	-5.683594	1001.273438
8.001225	-76.242188	-5.683594	1001.28125
8.0092	-76.195312	-5.632812	1001.398438
8.017175	-76.242188	-5.75	1001.339844
8.02515	-76.230469	-5.628906	1000.980469
8.033125	-76.28125	-5.695312	1001.21875
8.0411	-76.445312	-5.714844	1001.308594
8.049075	-76.445312	-5.746094	1001.457031
8.05705	-76.214844	-5.539062	1001.382812
8.065025	-76.253906	-5.636719	1001.390625
8.073	-76.265625	-5.71875	1001.390625
8.080975	-76.339844	-5.605469	1001.273438
8.08895	-76.160156	-5.585938	1001.566406
8.096925	-76.246094	-5.625	1001.058594
8.1049	-76.40625	-5.652344	1001.460938
8.112875	-76.464844	-5.726562	1001.324219
8.12085	-76.351562	-5.671875	1001.226563
8.128825	-76.429688	-5.726562	1001.304688
8.1368	-76.203125	-5.851562	1001.28125
8.144775	-76.179688	-5.726562	1001.273438
8.15275	-76.21875	-5.695312	1001.339844
8.160725	-76.234375	-5.859375	1001.378906
8.1687	-76.171875	-5.683594	1001.402344
8.176675	-76.109375	-5.597656	1001.714844
8.18465	-76.1875	-5.460938	1001.304688
8.192625	-76.289062	-5.398438	1001.570312
8.2006	-76.339844	-5.449219	1001.59375
8.208575	-76.277344	-5.5625	1001.488281
8.21655	-76.183594	-5.707031	1001.285156
8.224525	-76.261719	-5.597656	1001.671875
8.2325	-76.371094	-5.578125	1001.46875
8.240475	-76.363281	-5.746094	1001.296875
8.24845	-76.289062	-5.644531	1001.332031
8.256425	-76.207031	-5.5625	1001.171875
8.2644	-76.203125	-5.648438	1001.339844
8.272375	-76.203125	-5.582031	1001.382812
8.28035	-76.324219	-5.671875	1001.203125
8.288325	-76.226562	-5.714844	1001.144531
8.2963	-76.171875	-5.679688	1001.464844
8.304275	-76.328125	-5.765625	1001.429688
8.31225	-76.238281	-5.453125	1001.355469
8.320225	-76.246094	-5.695312	1001.191406
8.3282	-76.296875	-5.605469	1001.585938
8.336175	-76.40625	-5.820312	1001.550781
8.34415	-76.21875	-5.75	1001.488281
8.352125	-76.183594	-5.683594	1001.675781
8.3601	-76.152344	-5.863281	1001.566406
8.368075	-76.179688	-5.753906	1001.324219
8.37605	-76.242188	-5.695312	1001.335937
8.384025	-76.300781	-5.839844	1001.1875
8.392	-76.167969	-5.757812	1001.351562
8.399975	-76.25	-5.648438	1001.378906
8.40795	-76.195312	-5.75	1001.296875
8.415925	-76.234375	-5.660156	1001.191406
8.4239	-76.308594	-5.796875	1001.335937
8.431875	-76.378906	-5.640625	1001.230469
8.43985	-76.351562	-5.621094	1001.207031
8.447825	-76.269531	-5.683594	1001.214844
8.4558	-76.160156	-5.898438	1001.324219
8.463775	-76.289062	-5.570312	1001.4375
8.47175	-76.332031	-5.703125	1001.554688
8.479725	-76.277344	-5.671875	1001.558594
8.4877	-76.121094	-5.835938	1001.683594
8.495675	-76.296875	-5.832031	1001.726562
8.50365	-76.300781	-5.828125	1001.535156
8.511625	-76.457031	-5.707031	1001.675781
8.5196	-76.238281	-5.609375	1001.527344
8.527575	-76.300781	-5.65625	1001.734375
8.53555	-76.347656	-5.644531	1001.699219
8.543525	-76.195312	-5.585938	1001.457031
8.5515	-76.28125	-5.621094	1001.445312
8.559475	-76.269531	-5.519531	1001.359375
8.56745	-76.234375	-5.539062	1001.421875
8.575425	-76.171875	-5.589844	1001.34375
8.5834	-76.179688	-5.699219	1001.585938
8.591375	-76.1875	-5.625	1001.511719
8.59935	-76.292969	-5.546875	1001.398438
8.607325	-76.214844	-5.539062	1001.554688
8.6153	-76.433594	-5.652344	1001.570312
8.623275	-76.222656	-5.695312	1001.476562
8.63125	-76.117188	-5.585938	1001.613281
8.639225	-76.1875	-5.609375	1001.558594
8.6472	-76.15625	-5.71875	1001.824219
8.655175	-76.238281	-5.59375	1001.625
8.66315	-76.292969	-5.5625	1001.554688
8.671125	-76.253906	-5.59375	1001.269531
8.6791	-76.144531	-5.691406	1001.085938
8.687075	-76.339844	-5.757812	1001.28125
8.69505	-76.300781	-5.761719	1001.09375
8.703025	-76.363281	-5.6875	1001.308594
8.711	-76.277344	-5.6875	1001.140625
8.718975	-76.246094	-5.667969	1001.144531
8.72695	-76.386719	-5.726562	1001.140625
8.734925	-76.207031	-5.957031	1001.511719
8.7429	-76.375	-5.671875	1001.492188
8.750875	-76.214844	-5.78125	1001.648438
8.75885	-76.199219	-5.660156	1001.605469
8.766825	-76.300781	-5.679688	1001.507813
8.7748	-76.21875	-5.730469	1001.515625
8.782775	-76.316406	-5.664062	1001.390625
8.79075	-76.292969	-5.652344	1001.480469
8.798725	-76.1875	-5.550781	1001.414063
8.8067	-76.222656	-5.695312	1001.3125
8.814675	-76.140625	-5.640625	1001.214844
8.82265	-76.097656	-5.726562	1001.125
8.830625	-76.289062	-5.65625	1001.101562
8.8386	-76.253906	-5.609375	1001.183594
8.846575	-76.277344	-5.621094	1001.238281
8.85455	-76.1875	-5.628906	1001.457031
8.862525	-76.144531	-5.683594	1001.460938
8.8705	-76.449219	-5.78125	1001.476562
8.878475	-76.304688	-5.636719	1001.34375
8.88645	-76.167969	-5.570312	1001.550781
8.894425	-76.214844	-5.546875	1001.878906
8.9024	-76.15625	-5.601562	1001.738281
8.910375	-76.320312	-5.675781	1001.675781
8.91835	-76.035156	-5.65625	1001.8125
8.926325	-76.300781	-5.738281	1001.347656
8.9343	-76.183594	-5.714844	1001.667969
8.942275	-76.21875	-5.769531	1001.480469
8.95025	-76.371094	-5.488281	1001.332031
8.958225	-76.339844	-5.519531	1001.261719
8.9662	-76.25	-5.546875	1001.261719
8.974175	-76.242188	-5.769531	1001.261719
8.98215	-76.289062	-5.503906	1001.355469
8.990167	-76.242188	-5.449219	1001.382812
8.998142	-76.230469	-5.578125	1001.425781
9.006117	-76.292969	-5.734375	1001.453125
9.014092	-76.1875	-5.707031	1001.410156
9.022067	-76.316406	-5.5	1001.25
9.030042	-76.226562	-5.535156	1001.363281
9.038017	-76.292969	-5.785156	1001.777344
9.045992	-76.238281	-5.863281	1001.71875
9.053967	-76.214844	-5.789062	1001.539062
9.061942	-76.226562	-5.65625	1001.613281
9.069917	-76.246094	-5.714844	1001.34375
9.077892	-76.257812	-5.71875	1001.175781
9.085867	-76.3125	-5.582031	1001.324219
9.093842	-76.257812	-5.496094	1001.558594
9.101817	-76.078125	-5.632812	1001.253906
9.109792	-76.070312	-5.707031	1001.601563
9.117767	-76.191406	-5.84375	1001.320313
9.125742	-76.289062	-5.824219	1001.265625
9.133717	-76.289062	-5.871094	1001.191406
9.141692	-76.160156	-5.691406	1001.316406
9.149667	-76.183594	-5.710938	1001.425781
9.157642	-76.316406	-5.617188	1001.714844
9.165617	-76.402344	-5.613281	1001.371094
9.173592	-76.160156	-5.582031	1001.589844
9.181567	-76.265625	-5.785156	1001.613281
9.189542	-76.347656	-5.738281	1001.59375
9.197517	-76.367188	-5.644531	1001.496094
9.205492	-76.179688	-5.65625	1001.535156
9.213467	-76.3125	-5.617188	1001.601563
9.221442	-76.375	-5.652344	1001.382812
9.229417	-76.320312	-5.65625	1001.3125
9.237392	-76.28125	-5.699219	1001.234375
9.245367	-76.375	-5.75	1001.265625
9.253342	-76.328125	-5.628906	1001.265625
9.261317	-76.109375	-5.820312	1001.273438
9.269292	-76.300781	-5.816406	1001.332031
9.277267	-76.269531	-5.605469	1001.367188
9.285242	-76.1875	-5.644531	1001.425781
9.293217	-76.296875	-5.792969	1001.085938
9.301192	-76.25	-5.644531	1001.289062
9.309167	-76.242188	-5.632812	1001.554688
9.317142	-76.191406	-5.558594	1001.738281
9.325117	-76.328125	-5.742188	1001.773438
9.333092	-76.152344	-5.546875	1001.84375
9.341067	-76.160156	-5.472656	1001.453125
9.349042	-76.175781	-5.550781	1001.449219
9.357017	-76.164062	-5.546875	1001.609375
9.364992	-76.152344	-5.730469	1001.527344
9.372967	-76.167969	-5.65625	1001.5625
9.380942	-76.261719	-5.722656	1001.296875
9.388917	-76.324219	-5.753906	1001.355469
9.396892	-76.300781	-5.648438	1001.210938
9.404867	-76.46875	-5.691406	1001.027344
9.412842	-76.226562	-5.71875	1001.226563
9.420817	-76.261719	-5.714844	1001.457031
9.428792	-76.277344	-5.660156	1001.773438
9.436767	-76.367188	-5.714844	1001.355469
9.444742	-76.320312	-5.730469	1001.480469
9.452717	-76.375	-5.726562	1001.515625
9.460692	-76.15625	-5.609375	1001.5
9.468667	-76.207031	-5.667969	1001.6875
9.476642	-76.109375	-5.664062	1001.5625
9.484617	-76.242188	-5.953125	1001.507813
9.492592	-76.308594	-5.789062	1001.429688
9.500567	-76.421875	-5.898438	1001.378906
9.508542	-76.300781	-5.824219	1001.378906
9.516517	-76.292969	-5.808594	1001.394531
9.524492	-76.273438	-5.839844	1001.285156
9.532467	-76.054688	-5.765625	1001.203125
9.540442	-76.226562	-5.660156	1001.054687
9.548417	-76.074219	-5.769531	1001.277344
9.556392	-76.234375	-5.8125	1001.128906
9.564367	-76.167969	-5.730469	1001.402344
9.572342	-76.230469	-5.609375	1001.503906
9.580317	-76.203125	-5.777344	1001.148437
9.588292	-76.070312	-5.75	1001.488281
9.596267	-76.144531	-5.699219	1001.640625
9.604242	-76.257812	-5.824219	1001.4375
9.612217	-76.21875	-5.714844	1001.648438
9.620192	-76.121094	-5.488281	1001.765625
9.628167	-76.148438	-5.644531	1001.757812
9.636142	-76.332031	-5.621094	1001.75
9.644117	-76.179688	-5.628906	1001.542969
9.652092	-76.214844	-5.703125	1001.519531
9.660067	-76.292969	-5.597656	1001.273438
9.668042	-76.152344	-5.628906	1001.710938
9.676017	-76.203125	-5.507812	1001.527344
9.683992	-76.34375	-5.546875	1001.453125
9.691967	-76.347656	-5.683594	1001.335937
9.699942	-76.199219	-5.664062	1001.1875
9.707917	-76.164062	-5.59375	1001.15625
9.715892	-76.308594	-5.476562	1001.449219
9.723867	-76.222656	-5.414062	1001.503906
9.731842	-76.335938	-5.542969	1001.722656
9.739817	-76.210938	-5.628906	1001.800781
9.747792	-76.296875	-5.742188	1001.917969
9.755767	-76.21875	-5.699219	1001.765625
9.763742	-76.320312	-5.4375	1001.585938
9.771717	-76.269531	-5.410156	1001.667969
9.779692	-76.328125	-5.617188	1001.5625
9.787667	-76.257812	-5.628906	1001.496094
9.795642	-76.359375	-5.574219	1001.292969
9.803617	-76.347656	-5.679688	1001.324219
9.811592	-76.226562	-5.605469	1001.484375
9.819567	-76.148438	-5.59375	1001.371094
9.827542	-76.152344	-5.644531	1001.300781
9.835517	-76.175781	-5.835938	1001.238281
9.843492	-76.230469	-5.941406	1001.429688
9.851467	-76.289062	-5.84375	1001.5625
9.859442	-76.289062	-5.730469	1001.328125
9.867417	-76.257812	-5.460938	1001.308594
9.875392	-76.28125	-5.605469	1001.6875
9.883367	-76.277344	-5.683594	1001.632812
9.891342	-76.230469	-5.765625	1001.351562
9.899317	-76.277344	-5.757812	1001.40625
9.907292	-76.265625	-5.808594	1001.421875
9.915267	-76.199219	-5.839844	1001.53125
9.923242	-76.253906	-5.738281	1001.433594
9.931217	-76.152344	-5.664062	1001.25
9.939192	-76.269531	-5.867188	1001.402344
9.947167	-76.308594	-5.800781	1001.273438
9.955142	-76.320312	-5.738281	1001.042969
9.963117	-76.164062	-5.757812	1001.117188
9.971092	-76.265625	-5.59375	1000.996094
9.979067	-76.121094	-5.644531	1001.53125
9.987084	-76.167969	-5.722656	1001.414063
9.995059	-76.253906	-5.691406	1001.148437
10.003034	-76.269531	-5.65625	1001.410156
10.011009	-76.289062	-5.707031	1001.507813
10.018984	-76.226562	-5.738281	1001.425781
10.026959	-76.070312	-5.746094	1001.492188
10.034934	-76.238281	-5.742188	1001.707031
10.042909	-76.425781	-5.667969	1001.640625
10.050884	-76.164062	-5.648438	1001.613281
10.058859	-76.191406	-5.507812	1001.527344
10.066834	-76.351562	-5.679688	1001.363281
10.074809	-76.429688	-5.648438	1001.492188
10.082784	-76.257812	-5.730469	1001.734375
10.090759	-76.335938	-5.636719	1001.582031
10.098734	-76.320312	-5.546875	1001.484375
10.106709	-76.273438	-5.5625	1001.546875
10.114684	-76.335938	-5.550781	1001.371094
10.122659	-76.273438	-5.546875	1001.390625
10.130634	-76.3125	-5.570312	1001.394531
10.138609	-76.296875	-5.65625	1001.394531
10.146584	-76.320312	-5.785156	1001.375
10.154559	-76.414062	-5.585938	1001.53125
10.162534	-76.242188	-5.613281	1001.488281
10.170509	-76.144531	-5.601562	1001.445312
10.178484	-76.292969	-5.507812	1001.671875
10.186459	-76.199219	-5.65625	1001.625
10.194434	-76.242188	-5.523438	1001.554688
10.202409	-76.203125	-5.746094	1001.679688
10.210384	-76.191406	-5.613281	1001.582031
10.218359	-76.332031	-5.652344	1001.5625
10.226334	-76.144531	-5.777344	1001.339844
10.234309	-76.304688	-5.703125	1001.351562
10.242284	-76.203125	-5.890625	1001.402344
10.250259	-76.308594	-5.609375	1001.394531
10.258234	-76.246094	-5.640625	1001.21875
10.266209	-76.359375	-5.804688	1001.480469
10.274184	-76.554688	-5.722656	1001.398438
10.282159	-76.203125	-5.78125	1001.445312
10.290134	-76.144531	-5.675781	1001.597656
10.298109	-76.394531	-5.75	1001.546875
10.306084	-76.382812	-5.707031	1001.476562
10.314059	-76.335938	-5.707031	1001.535156
10.322034	-76.296875	-5.617188	1001.707031
10.330009	-76.328125	-5.628906	1001.699219
10.337984	-76.226562	-5.742188	1001.390625
10.345959	-76.222656	-5.683594	1001.453125
10.353934	-76.257812	-5.773438	1001.199219
10.361909	-76.234375	-5.773438	1001.488281
10.369884	-76.261719	-5.683594	1001.445312
10.377859	-76.1875	-5.773438	1001.300781
10.385834	-76.242188	-5.800781	1001.363281
10.393809	-76.199219	-5.625	1001.253906
10.401784	-76.414062	-5.582031	1001.253906
10.409759	-76.371094	-5.53125	1001.394531
10.417734	-76.207031	-5.566406	1001.433594
10.425709	-76.398438	-5.664062	1001.402344
10.433684	-76.324219	-5.585938	1001.289062
10.441659	-76.324219	-5.554688	1001.449219
10.449634	-76.214844	-5.691406	1001.519531
10.457609	-76.335938	-5.554688	1001.257812
10.465584	-76.253906	-5.574219	1001.375
10.473559	-76.21875	-5.515625	1001.261719
10.481534	-76.371094	-5.5	1001.378906
10.489509	-76.296875	-5.59375	1001.402344
10.497484	-76.160156	-5.523438	1001.492188
10.505459	-76.21875	-5.503906	1001.429688
10.513434	-76.289062	-5.601562	1001.457031
10.521409	-76.339844	-5.6875	1001.484375
10.529384	-76.183594	-5.730469	1001.246094
10.537359	-76.28125	-5.636719	1001.273438
10.545334	-76.207031	-5.761719	1001.484375
10.553309	-76.269531	-5.660156	1001.535156
10.561284	-76.261719	-5.570312	1001.542969
10.569259	-76.28125	-5.667969	1001.523438
10.577234	-76.300781	-5.605469	1001.433594
10.585209	-76.285156	-5.640625	1001.421875
10.593184	-76.132812	-5.746094	1001.417969
10.601159	-76.171875	-5.730469	1001.503906
10.609134	-76.222656	-5.675781	1001.65625
10.617109	-76.320312	-5.667969	1001.636719
10.625084	-76.335938	-5.605469	1001.566406
10.633059	-76.296875	-5.640625	1001.394531
10.641034	-76.253906	-5.765625	1001.363281
10.649009	-76.28125	-5.863281	1001.050781
10.656984	-76.332031	-5.761719	1001.328125
10.664959	-76.335938	-5.738281	1001.402344
10.672934	-76.234375	-5.605469	1001.390625
10.680909	-76.207031	-5.617188	1001.496094
10.688884	-76.238281	-5.496094	1001.320313
10.696859	-76.546875	-5.644531	1001.316406
10.704834	-76.3125	-5.671875	1001.382812
10.712809	-76.238281	-5.707031	1001.289062
10.720784	-76.25	-5.8125	1001.367188
10.728759	-76.246094	-5.859375	1001.644531
10.736734	-76.230469	-5.691406	1001.265625
10.744709	-76.410156	-5.527344	1001.378906
10.752684	-76.089844	-5.679688	1001.664062
10.760659	-76.199219	-5.726562	1001.523438
10.768634	-76.222656	-5.609375	1001.425781
10.776609	-76.34375	-5.6875	1001.464844
10.784584	-76.328125	-5.5625	1001.582031
10.792559	-76.160156	-5.589844	1001.261719
10.800534	-76.261719	-5.792969	1001.460938
10.808509	-76.351562	-5.527344	1001.710938
10.816484	-76.253906	-5.640625	1001.527344
10.824459	-76.316406	-5.636719	1001.367188
10.832434	-76.15625	-5.601562	1001.574219
10.840409	-76.1875	-5.625	1001.660156
10.848384	-76.277344	-5.789062	1001.648438
