Date	Time	Seconds (zeroed)	Seconds (synced)	Acc x	Acc y	Acc z
23/10/2024	13:23:20.541017	0.000000	0.995600	 83.316406	-50.734375	991.777344
23/10/2024	13:23:20.548940	0.007923	1.003523	 83.210938	-50.800781	991.679688
23/10/2024	13:23:20.556863	0.015846	1.011446	 83.250000	-50.687500	991.878906
23/10/2024	13:23:20.564786	0.023769	1.019369	 83.390625	-50.777344	991.449219
23/10/2024	13:23:20.572709	0.031692	1.027292	 83.199219	-50.800781	992.058594
23/10/2024	13:23:20.580632	0.039615	1.035215	 83.351562	-50.785156	992.027344
23/10/2024	13:23:20.588555	0.047538	1.043138	 83.226562	-50.734375	992.101562
23/10/2024	13:23:20.596478	0.055461	1.051061	 83.292969	-50.769531	991.867188
23/10/2024	13:23:20.604401	0.063384	1.058984	 83.578125	-50.792969	991.894531
23/10/2024	13:23:20.612324	0.071307	1.066907	 83.351562	-50.781250	991.769531
23/10/2024	13:23:20.620247	0.079230	1.074830	 83.289062	-50.730469	991.859375
23/10/2024	13:23:20.628170	0.087153	1.082753	 83.343750	-50.617188	991.734375
23/10/2024	13:23:20.636093	0.095076	1.090676	 83.472656	-50.734375	991.945312
23/10/2024	13:23:20.644016	0.102999	1.098599	 83.398438	-50.597656	991.667969
23/10/2024	13:23:20.651939	0.110922	1.106522	 83.312500	-50.726562	991.632812
23/10/2024	13:23:20.659862	0.118845	1.114445	 83.164062	-50.847656	991.789062
23/10/2024	13:23:20.667785	0.126768	1.122368	 83.343750	-50.894531	991.914062
23/10/2024	13:23:20.675708	0.134691	1.130291	 83.328125	-50.832031	992.066406
23/10/2024	13:23:20.683631	0.142614	1.138214	 83.402344	-50.671875	991.800781
23/10/2024	13:23:20.691554	0.150537	1.146137	 83.292969	-50.695312	991.917969
23/10/2024	13:23:20.699477	0.158460	1.154060	 83.527344	-50.718750	991.945312
23/10/2024	13:23:20.707400	0.166383	1.161983	 83.453125	-50.593750	991.671875
23/10/2024	13:23:20.715323	0.174306	1.169906	 83.296875	-50.539062	991.679688
23/10/2024	13:23:20.723246	0.182229	1.177829	 83.390625	-50.621094	991.882812
23/10/2024	13:23:20.731169	0.190152	1.185752	 83.441406	-50.792969	991.734375
23/10/2024	13:23:20.739092	0.198075	1.193675	 83.433594	-50.707031	992.011719
