Date	Time	Seconds (zeroed)	Seconds (synced)	Acc x	Acc y	Acc z
23/10/2024	13:29:32.545683	0.000000	7.000950	-23.406250	-19.476562	992.804688
23/10/2024	13:29:32.553692	0.008009	7.008959	-23.265625	-19.406250	992.980469
23/10/2024	13:29:32.561701	0.016018	7.016968	-23.289062	-19.437500	993.085938
23/10/2024	13:29:32.569710	0.024027	7.024977	-23.312500	-19.300781	992.976562
23/10/2024	13:29:32.577719	0.032036	7.032986	-23.179688	-19.355469	993.097656
23/10/2024	13:29:32.585728	0.040045	7.040995	-23.238281	-19.296875	993.218750
23/10/2024	13:29:32.593737	0.048054	7.049004	-23.058594	-19.429688	993.015625
23/10/2024	13:29:32.601746	0.056063	7.057013	-23.109375	-19.292969	992.992188
23/10/2024	13:29:32.609755	0.064072	7.065022	-23.113281	-19.246094	993.253906
23/10/2024	13:29:32.617764	0.072081	7.073031	-23.171875	-19.121094	993.011719
23/10/2024	13:29:32.625773	0.080090	7.081040	-23.187500	-19.398438	993.132812
23/10/2024	13:29:32.633782	0.088099	7.089049	-23.222656	-19.234375	993.261719
23/10/2024	13:29:32.641791	0.096108	7.097058	-23.355469	-19.046875	993.144531
23/10/2024	13:29:32.649800	0.104117	7.105067	-23.195312	-19.085938	992.996094
23/10/2024	13:29:32.657809	0.112126	7.113076	-23.074219	-19.246094	992.898438
23/10/2024	13:29:32.665818	0.120135	7.121085	-23.300781	-19.289062	993.058594
23/10/2024	13:29:32.673827	0.128144	7.129094	-23.187500	-19.453125	993.152344
23/10/2024	13:29:32.681836	0.136153	7.137103	-23.109375	-19.398438	993.449219
23/10/2024	13:29:32.689845	0.144162	7.145112	-23.234375	-19.105469	993.214844
23/10/2024	13:29:32.697854	0.152171	7.153121	-23.265625	-19.191406	993.000000
23/10/2024	13:29:32.705863	0.160180	7.161130	-23.207031	-19.210938	993.175781
23/10/2024	13:29:32.713872	0.168189	7.169139	-23.144531	-19.312500	993.308594
23/10/2024	13:29:32.721881	0.176198	7.177148	-23.406250	-19.359375	993.234375
23/10/2024	13:29:32.729890	0.184207	7.185157	-23.289062	-19.312500	993.421875
23/10/2024	13:29:32.737899	0.192216	7.193166	-23.324219	-19.257812	992.933594
23/10/2024	13:29:32.745908	0.200225	7.201175	-23.355469	-19.250000	993.093750
23/10/2024	13:29:32.753917	0.208234	7.209184	-23.289062	-19.312500	993.218750
23/10/2024	13:29:32.761926	0.216243	7.217193	-23.222656	-19.316406	992.910156
23/10/2024	13:29:32.769935	0.224252	7.225202	-23.347656	-19.257812	993.164062
23/10/2024	13:29:32.777944	0.232261	7.233211	-23.273438	-19.289062	993.058594
23/10/2024	13:29:32.785953	0.240270	7.241220	-23.242188	-19.207031	993.117188
23/10/2024	13:29:32.793962	0.248279	7.249229	-23.343750	-19.285156	993.281250
23/10/2024	13:29:32.801971	0.256288	7.257238	-23.156250	-19.527344	993.156250
23/10/2024	13:29:32.809980	0.264297	7.265247	-23.152344	-19.429688	993.281250
23/10/2024	13:29:32.817989	0.272306	7.273256	-23.175781	-19.234375	993.234375
23/10/2024	13:29:32.825998	0.280315	7.281265	-23.324219	-19.316406	993.230469
23/10/2024	13:29:32.834007	0.288324	7.289274	-23.175781	-19.238281	993.136719
23/10/2024	13:29:32.842016	0.296333	7.297283	-23.199219	-19.238281	993.257812
23/10/2024	13:29:32.850025	0.304342	7.305292	-23.214844	-19.191406	993.031250
23/10/2024	13:29:32.858034	0.312351	7.313301	-23.277344	-19.226562	993.460938
23/10/2024	13:29:32.866043	0.320360	7.321310	-23.328125	-19.312500	993.000000
23/10/2024	13:29:32.874052	0.328369	7.329319	-23.269531	-19.296875	993.183594
23/10/2024	13:29:32.882061	0.336378	7.337328	-23.101562	-19.375000	993.390625
23/10/2024	13:29:32.890070	0.344387	7.345337	-23.164062	-19.382812	993.191406
23/10/2024	13:29:32.898079	0.352396	7.353346	-23.183594	-19.351562	993.218750
23/10/2024	13:29:32.906088	0.360405	7.361355	-23.250000	-19.316406	992.972656
23/10/2024	13:29:32.914097	0.368414	7.369364	-23.191406	-19.468750	993.121094
23/10/2024	13:29:32.922106	0.376423	7.377373	-23.367188	-19.488281	993.316406
23/10/2024	13:29:32.930115	0.384432	7.385382	-23.265625	-19.511719	993.375000
23/10/2024	13:29:32.938124	0.392441	7.393391	-23.214844	-19.375000	993.210938
23/10/2024	13:29:32.946133	0.400450	7.401400	-23.292969	-19.234375	993.351562
23/10/2024	13:29:32.954142	0.408459	7.409409	-23.152344	-19.343750	993.187500
23/10/2024	13:29:32.962151	0.416468	7.417418	-23.367188	-19.402344	993.257812
23/10/2024	13:29:32.970160	0.424477	7.425427	-23.214844	-19.378906	993.101562
23/10/2024	13:29:32.978169	0.432486	7.433436	-23.328125	-19.515625	993.148438
23/10/2024	13:29:32.986178	0.440495	7.441445	-23.277344	-19.292969	993.183594
23/10/2024	13:29:32.994187	0.448504	7.449454	-23.285156	-19.250000	993.406250
23/10/2024	13:29:33.002196	0.456513	7.457463	-23.214844	-19.433594	993.207031
23/10/2024	13:29:33.010205	0.464522	7.465472	-23.195312	-19.269531	993.398438
23/10/2024	13:29:33.018214	0.472531	7.473481	-23.402344	-19.285156	993.617188
23/10/2024	13:29:33.026223	0.480540	7.481490	-23.289062	-19.339844	993.269531
23/10/2024	13:29:33.034232	0.488549	7.489499	-23.300781	-19.386719	993.246094
23/10/2024	13:29:33.042241	0.496558	7.497508	-23.171875	-19.355469	993.496094
23/10/2024	13:29:33.050250	0.504567	7.505517	-23.222656	-19.218750	993.179688
23/10/2024	13:29:33.058259	0.512576	7.513526	-23.492188	-19.144531	993.199219
23/10/2024	13:29:33.066268	0.520585	7.521535	-23.339844	-19.324219	993.183594
23/10/2024	13:29:33.074277	0.528594	7.529544	-23.347656	-19.269531	993.363281
23/10/2024	13:29:33.082286	0.536603	7.537553	-23.128906	-19.269531	993.328125
23/10/2024	13:29:33.090295	0.544612	7.545562	-23.175781	-19.183594	993.343750
23/10/2024	13:29:33.098304	0.552621	7.553571	-23.160156	-19.187500	993.351562
23/10/2024	13:29:33.106313	0.560630	7.561580	-23.218750	-19.445312	993.191406
23/10/2024	13:29:33.114322	0.568639	7.569589	-23.183594	-19.246094	993.339844
23/10/2024	13:29:33.122331	0.576648	7.577598	-23.136719	-19.281250	993.355469
23/10/2024	13:29:33.130340	0.584657	7.585607	-23.164062	-19.261719	993.257812
23/10/2024	13:29:33.138349	0.592666	7.593616	-23.140625	-19.421875	993.269531
23/10/2024	13:29:33.146358	0.600675	7.601625	-23.289062	-19.363281	993.097656
23/10/2024	13:29:33.154367	0.608684	7.609634	-23.148438	-19.281250	993.320312
23/10/2024	13:29:33.162376	0.616693	7.617643	-23.058594	-19.167969	993.410156
23/10/2024	13:29:33.170385	0.624702	7.625652	-23.187500	-19.378906	993.390625
23/10/2024	13:29:33.178394	0.632711	7.633661	-23.238281	-19.343750	993.359375
23/10/2024	13:29:33.186403	0.640720	7.641670	-23.179688	-19.320312	993.500000
23/10/2024	13:29:33.194412	0.648729	7.649679	-23.246094	-19.351562	993.308594
23/10/2024	13:29:33.202421	0.656738	7.657688	-23.246094	-19.242188	993.203125
23/10/2024	13:29:33.210430	0.664747	7.665697	-23.210938	-19.199219	993.386719
23/10/2024	13:29:33.218439	0.672756	7.673706	-23.265625	-19.257812	993.511719
23/10/2024	13:29:33.226448	0.680765	7.681715	-23.210938	-19.226562	993.503906
23/10/2024	13:29:33.234457	0.688774	7.689724	-23.195312	-19.386719	993.164062
23/10/2024	13:29:33.242466	0.696783	7.697733	-23.273438	-19.335938	993.152344
23/10/2024	13:29:33.250475	0.704792	7.705742	-23.160156	-19.351562	993.183594
23/10/2024	13:29:33.258484	0.712801	7.713751	-23.191406	-19.453125	993.125000
23/10/2024	13:29:33.266493	0.720810	7.721760	-23.277344	-19.398438	993.324219
23/10/2024	13:29:33.274502	0.728819	7.729769	-23.250000	-19.347656	993.433594
23/10/2024	13:29:33.282511	0.736828	7.737778	-23.171875	-19.343750	993.441406
23/10/2024	13:29:33.290520	0.744837	7.745787	-23.234375	-19.343750	993.449219
23/10/2024	13:29:33.298529	0.752846	7.753796	-23.113281	-19.414062	993.203125
23/10/2024	13:29:33.306538	0.760855	7.761805	-23.425781	-19.421875	993.367188
23/10/2024	13:29:33.314547	0.768864	7.769814	-23.312500	-19.437500	993.304688
23/10/2024	13:29:33.322556	0.776873	7.777823	-23.218750	-19.367188	993.210938
23/10/2024	13:29:33.330565	0.784882	7.785832	-23.183594	-19.425781	993.125000
23/10/2024	13:29:33.338574	0.792891	7.793841	-23.183594	-19.210938	993.308594
23/10/2024	13:29:33.346583	0.800900	7.801850	-23.203125	-19.187500	992.855469
23/10/2024	13:29:33.354592	0.808909	7.809859	-23.238281	-19.417969	993.175781
23/10/2024	13:29:33.362601	0.816918	7.817868	-23.218750	-19.398438	993.363281
23/10/2024	13:29:33.370610	0.824927	7.825877	-23.230469	-19.402344	993.339844
23/10/2024	13:29:33.378619	0.832936	7.833886	-23.105469	-19.500000	993.234375
23/10/2024	13:29:33.386628	0.840945	7.841895	-23.347656	-19.429688	993.085938
23/10/2024	13:29:33.394637	0.848954	7.849904	-23.226562	-19.281250	993.257812
23/10/2024	13:29:33.402646	0.856963	7.857913	-23.257812	-19.445312	993.433594
23/10/2024	13:29:33.410655	0.864972	7.865922	-23.308594	-19.433594	993.234375
23/10/2024	13:29:33.418664	0.872981	7.873931	-23.351562	-19.332031	993.273438
23/10/2024	13:29:33.426673	0.880990	7.881940	-23.257812	-19.441406	993.105469
23/10/2024	13:29:33.434682	0.888999	7.889949	-23.292969	-19.390625	993.613281
23/10/2024	13:29:33.442691	0.897008	7.897958	-23.203125	-19.394531	993.476562
23/10/2024	13:29:33.450700	0.905017	7.905967	-23.148438	-19.277344	993.417969
23/10/2024	13:29:33.458709	0.913026	7.913976	-23.253906	-19.429688	993.308594
23/10/2024	13:29:33.466718	0.921035	7.921985	-23.187500	-19.332031	993.093750
23/10/2024	13:29:33.474727	0.929044	7.929994	-23.070312	-19.199219	993.257812
23/10/2024	13:29:33.482736	0.937053	7.938003	-23.320312	-19.328125	993.332031
23/10/2024	13:29:33.490745	0.945062	7.946012	-23.210938	-19.433594	993.089844
23/10/2024	13:29:33.498754	0.953071	7.954021	-23.191406	-19.425781	993.167969
23/10/2024	13:29:33.506763	0.961080	7.962030	-23.265625	-19.214844	993.015625
23/10/2024	13:29:33.514772	0.969089	7.970039	-23.281250	-19.148438	993.355469
23/10/2024	13:29:33.522781	0.977098	7.978048	-23.316406	-19.257812	993.351562
23/10/2024	13:29:33.530790	0.985107	7.986057	-23.191406	-19.535156	993.515625
23/10/2024	13:29:33.538799	0.993116	7.994066	-23.105469	-19.421875	993.277344
23/10/2024	13:29:33.546750	1.001067	8.002017	-23.234375	-19.242188	993.109375
23/10/2024	13:29:33.554759	1.009076	8.010026	-22.929688	-19.160156	993.453125
23/10/2024	13:29:33.562768	1.017085	8.018035	-23.121094	-19.140625	993.535156
23/10/2024	13:29:33.570777	1.025094	8.026044	-23.343750	-19.441406	993.109375
23/10/2024	13:29:33.578786	1.033103	8.034053	-23.304688	-19.437500	993.292969
23/10/2024	13:29:33.586795	1.041112	8.042062	-23.507812	-19.359375	993.199219
23/10/2024	13:29:33.594804	1.049121	8.050071	-23.195312	-19.343750	993.406250
23/10/2024	13:29:33.602813	1.057130	8.058080	-23.214844	-19.242188	993.613281
23/10/2024	13:29:33.610822	1.065139	8.066089	-23.242188	-19.289062	993.351562
23/10/2024	13:29:33.618831	1.073148	8.074098	-23.253906	-19.234375	993.300781
23/10/2024	13:29:33.626840	1.081157	8.082107	-23.277344	-19.406250	993.230469
23/10/2024	13:29:33.634849	1.089166	8.090116	-23.242188	-19.343750	993.089844
23/10/2024	13:29:33.642858	1.097175	8.098125	-23.136719	-19.378906	993.203125
23/10/2024	13:29:33.650867	1.105184	8.106134	-23.140625	-19.433594	993.261719
23/10/2024	13:29:33.658876	1.113193	8.114143	-23.164062	-19.417969	993.421875
23/10/2024	13:29:33.666885	1.121202	8.122152	-23.105469	-19.285156	993.089844
23/10/2024	13:29:33.674894	1.129211	8.130161	-23.257812	-19.234375	992.996094
23/10/2024	13:29:33.682903	1.137220	8.138170	-23.058594	-19.171875	993.191406
23/10/2024	13:29:33.690912	1.145229	8.146179	-23.265625	-19.265625	993.082031
23/10/2024	13:29:33.698921	1.153238	8.154188	-23.257812	-19.386719	993.207031
23/10/2024	13:29:33.706930	1.161247	8.162197	-23.296875	-19.429688	993.500000
23/10/2024	13:29:33.714939	1.169256	8.170206	-23.121094	-19.363281	993.492188
23/10/2024	13:29:33.722948	1.177265	8.178215	-23.316406	-19.214844	993.328125
23/10/2024	13:29:33.730957	1.185274	8.186224	-23.195312	-19.351562	993.140625
23/10/2024	13:29:33.738966	1.193283	8.194233	-23.050781	-19.390625	993.222656
23/10/2024	13:29:33.746975	1.201292	8.202242	-23.265625	-19.472656	993.003906
23/10/2024	13:29:33.754984	1.209301	8.210251	-23.210938	-19.488281	993.031250
23/10/2024	13:29:33.762993	1.217310	8.218260	-23.246094	-19.437500	993.089844
23/10/2024	13:29:33.771002	1.225319	8.226269	-23.382812	-19.363281	993.261719
23/10/2024	13:29:33.779011	1.233328	8.234278	-23.332031	-19.355469	993.128906
23/10/2024	13:29:33.787020	1.241337	8.242287	-23.421875	-19.328125	993.062500
23/10/2024	13:29:33.795029	1.249346	8.250296	-23.242188	-19.312500	993.355469
23/10/2024	13:29:33.803038	1.257355	8.258305	-23.382812	-19.355469	993.070312
23/10/2024	13:29:33.811047	1.265364	8.266314	-23.226562	-19.414062	993.226562
23/10/2024	13:29:33.819056	1.273373	8.274323	-23.335938	-19.238281	993.289062
23/10/2024	13:29:33.827065	1.281382	8.282332	-23.328125	-19.125000	993.144531
23/10/2024	13:29:33.835074	1.289391	8.290341	-23.214844	-19.242188	993.636719
23/10/2024	13:29:33.843083	1.297400	8.298350	-23.289062	-19.316406	993.449219
23/10/2024	13:29:33.851092	1.305409	8.306359	-23.296875	-19.378906	993.390625
23/10/2024	13:29:33.859101	1.313418	8.314368	-23.417969	-19.386719	993.425781
23/10/2024	13:29:33.867110	1.321427	8.322377	-23.285156	-19.339844	993.222656
23/10/2024	13:29:33.875119	1.329436	8.330386	-23.300781	-19.238281	993.222656
23/10/2024	13:29:33.883128	1.337445	8.338395	-23.238281	-19.367188	993.390625
23/10/2024	13:29:33.891137	1.345454	8.346404	-23.125000	-19.347656	993.300781
23/10/2024	13:29:33.899146	1.353463	8.354413	-23.289062	-19.296875	993.484375
23/10/2024	13:29:33.907155	1.361472	8.362422	-23.378906	-19.445312	993.437500
23/10/2024	13:29:33.915164	1.369481	8.370431	-23.285156	-19.308594	993.335938
23/10/2024	13:29:33.923173	1.377490	8.378440	-23.285156	-19.277344	993.382812
23/10/2024	13:29:33.931182	1.385499	8.386449	-23.332031	-19.265625	993.308594
23/10/2024	13:29:33.939191	1.393508	8.394458	-23.191406	-19.492188	993.324219
23/10/2024	13:29:33.947200	1.401517	8.402467	-23.132812	-19.285156	993.238281
23/10/2024	13:29:33.955209	1.409526	8.410476	-23.328125	-19.367188	993.453125
23/10/2024	13:29:33.963218	1.417535	8.418485	-23.156250	-19.402344	993.605469
23/10/2024	13:29:33.971227	1.425544	8.426494	-23.199219	-19.335938	993.136719
23/10/2024	13:29:33.979236	1.433553	8.434503	-23.250000	-19.394531	993.378906
23/10/2024	13:29:33.987245	1.441562	8.442512	-23.230469	-19.453125	993.597656
23/10/2024	13:29:33.995254	1.449571	8.450521	-23.242188	-19.382812	993.363281
23/10/2024	13:29:34.003263	1.457580	8.458530	-23.203125	-19.441406	993.347656
23/10/2024	13:29:34.011272	1.465589	8.466539	-23.132812	-19.222656	993.160156
23/10/2024	13:29:34.019281	1.473598	8.474548	-22.988281	-19.382812	993.191406
23/10/2024	13:29:34.027290	1.481607	8.482557	-23.175781	-19.226562	993.109375
23/10/2024	13:29:34.035299	1.489616	8.490566	-23.234375	-19.394531	993.156250
23/10/2024	13:29:34.043308	1.497625	8.498575	-23.140625	-19.394531	993.347656
23/10/2024	13:29:34.051317	1.505634	8.506584	-23.101562	-19.300781	993.207031
23/10/2024	13:29:34.059326	1.513643	8.514593	-23.406250	-19.328125	993.160156
23/10/2024	13:29:34.067335	1.521652	8.522602	-23.179688	-19.148438	993.613281
23/10/2024	13:29:34.075344	1.529661	8.530611	-23.210938	-19.238281	993.410156
23/10/2024	13:29:34.083353	1.537670	8.538620	-23.257812	-19.339844	993.414062
23/10/2024	13:29:34.091362	1.545679	8.546629	-23.281250	-19.402344	993.300781
23/10/2024	13:29:34.099371	1.553688	8.554638	-23.242188	-19.613281	993.207031
23/10/2024	13:29:34.107380	1.561697	8.562647	-23.382812	-19.187500	993.207031
23/10/2024	13:29:34.115389	1.569706	8.570656	-23.273438	-19.171875	993.363281
23/10/2024	13:29:34.123398	1.577715	8.578665	-23.261719	-19.421875	993.457031
23/10/2024	13:29:34.131407	1.585724	8.586674	-23.343750	-19.304688	993.347656
23/10/2024	13:29:34.139416	1.593733	8.594683	-23.312500	-19.414062	993.222656
23/10/2024	13:29:34.147425	1.601742	8.602692	-23.359375	-19.484375	993.324219
23/10/2024	13:29:34.155434	1.609751	8.610701	-23.261719	-19.238281	993.343750
23/10/2024	13:29:34.163443	1.617760	8.618710	-23.218750	-19.300781	993.160156
23/10/2024	13:29:34.171452	1.625769	8.626719	-23.312500	-19.343750	993.199219
23/10/2024	13:29:34.179461	1.633778	8.634728	-23.171875	-19.281250	993.550781
23/10/2024	13:29:34.187470	1.641787	8.642737	-23.031250	-19.269531	993.464844
23/10/2024	13:29:34.195479	1.649796	8.650746	-23.132812	-19.394531	993.582031
23/10/2024	13:29:34.203488	1.657805	8.658755	-23.285156	-19.355469	993.515625
23/10/2024	13:29:34.211497	1.665814	8.666764	-23.265625	-19.257812	993.394531
23/10/2024	13:29:34.219506	1.673823	8.674773	-23.179688	-19.101562	993.460938
23/10/2024	13:29:34.227515	1.681832	8.682782	-23.218750	-19.246094	993.253906
23/10/2024	13:29:34.235524	1.689841	8.690791	-23.136719	-19.265625	993.035156
23/10/2024	13:29:34.243533	1.697850	8.698800	-23.078125	-19.199219	993.105469
23/10/2024	13:29:34.251542	1.705859	8.706809	-23.183594	-19.222656	993.328125
23/10/2024	13:29:34.259551	1.713868	8.714818	-23.273438	-19.300781	993.429688
23/10/2024	13:29:34.267560	1.721877	8.722827	-23.316406	-19.441406	993.324219
