Date	Time	Acc x	Acc y	Acc z
27/03/2024	14:24:06.275718	73.347656	-96.792969	49.175781
27/03/2024	14:24:06.283737	73.308594	-96.484375	49.605469
27/03/2024	14:24:06.291756	73.031250	-95.996094	49.671875
27/03/2024	14:24:06.299775	73.367188	-96.382812	49.558594
27/03/2024	14:24:06.307852	73.355469	-96.574219	49.082031
27/03/2024	14:24:06.315871	72.816406	-95.960938	49.507812
27/03/2024	14:24:06.323890	73.703125	-96.507812	49.218750
27/03/2024	14:24:06.331909	73.066406	-96.101562	49.574219
27/03/2024	14:24:06.339928	73.054688	-95.976562	49.593750
27/03/2024	14:24:06.347947	72.902344	-97.105469	49.027344
27/03/2024	14:24:06.355966	72.566406	-97.507812	49.187500
27/03/2024	14:24:06.363985	73.066406	-97.078125	49.070312
27/03/2024	14:24:06.372004	73.242188	-96.566406	49.195312
27/03/2024	14:24:06.380023	73.066406	-96.808594	49.304688
27/03/2024	14:24:06.388042	73.332031	-96.363281	49.378906
27/03/2024	14:24:06.396061	72.992188	-96.878906	49.292969
27/03/2024	14:24:06.404080	73.097656	-96.605469	49.511719
27/03/2024	14:24:06.412099	73.675781	-96.574219	49.332031
27/03/2024	14:24:06.420118	73.203125	-96.496094	49.554688
27/03/2024	14:24:06.428137	73.097656	-97.234375	49.136719
27/03/2024	14:24:06.436156	72.691406	-96.394531	49.304688
27/03/2024	14:24:06.444175	72.234375	-96.421875	49.289062
27/03/2024	14:24:06.452194	73.632812	-96.000000	49.914062
27/03/2024	14:24:06.460213	73.410156	-96.136719	49.234375
27/03/2024	14:24:06.468232	72.738281	-95.878906	49.605469
27/03/2024	14:24:06.476251	72.640625	-96.160156	49.472656
27/03/2024	14:24:06.484270	73.164062	-96.882812	49.152344
27/03/2024	14:24:06.492289	71.542969	-96.980469	48.996094
27/03/2024	14:24:06.500308	72.367188	-96.421875	49.328125
27/03/2024	14:24:06.508327	73.628906	-95.808594	49.464844
27/03/2024	14:24:06.516346	72.839844	-96.140625	49.675781
27/03/2024	14:24:06.524365	72.433594	-96.382812	49.582031
27/03/2024	14:24:06.532384	72.492188	-96.507812	49.250000
27/03/2024	14:24:06.540403	72.761719	-96.597656	49.312500
27/03/2024	14:24:06.548422	72.730469	-96.589844	49.058594
27/03/2024	14:24:06.556441	73.136719	-96.617188	49.472656
27/03/2024	14:24:06.564460	72.039062	-96.066406	49.675781
27/03/2024	14:24:06.572479	72.628906	-96.257812	49.222656
27/03/2024	14:24:06.580498	72.984375	-96.308594	49.535156
27/03/2024	14:24:06.588517	72.523438	-96.503906	49.453125
27/03/2024	14:24:06.596536	72.746094	-96.207031	49.625000
27/03/2024	14:24:06.604555	73.605469	-97.312500	48.992188
27/03/2024	14:24:06.612574	73.769531	-96.593750	49.417969
27/03/2024	14:24:06.620593	73.316406	-96.363281	49.480469
27/03/2024	14:24:06.628612	73.394531	-97.152344	49.125000
27/03/2024	14:24:06.636631	72.632812	-96.796875	49.332031
27/03/2024	14:24:06.644650	73.035156	-95.992188	49.675781
27/03/2024	14:24:06.652669	73.511719	-96.179688	49.445312
27/03/2024	14:24:06.660688	72.664062	-97.230469	49.281250
27/03/2024	14:24:06.668707	73.292969	-95.808594	49.617188
