Date	Time	Seconds (zeroed)	Seconds (synced)	Acc x	Acc y	Acc z
23/10/2024	13:05:57.545783	0.000000	6.003133	-23.531250	-19.937500	993.066406
23/10/2024	13:05:57.553792	0.008009	6.011142	-23.750000	-19.640625	993.238281
23/10/2024	13:05:57.561801	0.016018	6.019151	-23.750000	-19.816406	993.066406
23/10/2024	13:05:57.569810	0.024027	6.027160	-23.781250	-19.734375	993.000000
23/10/2024	13:05:57.577819	0.032036	6.035169	-23.757812	-19.808594	993.609375
23/10/2024	13:05:57.585828	0.040045	6.043178	-23.742188	-19.714844	993.351562
23/10/2024	13:05:57.593837	0.048054	6.051187	-23.597656	-19.851562	993.062500
23/10/2024	13:05:57.601846	0.056063	6.059196	-23.550781	-19.914062	993.027344
23/10/2024	13:05:57.609855	0.064072	6.067205	-23.656250	-19.832031	993.265625
23/10/2024	13:05:57.617864	0.072081	6.075214	-23.484375	-19.812500	993.589844
23/10/2024	13:05:57.625873	0.080090	6.083223	-23.726562	-19.906250	993.113281
23/10/2024	13:05:57.633882	0.088099	6.091232	-23.789062	-19.765625	993.402344
23/10/2024	13:05:57.641891	0.096108	6.099241	-23.769531	-19.906250	993.273438
23/10/2024	13:05:57.649900	0.104117	6.107250	-23.679688	-19.929688	992.945312
23/10/2024	13:05:57.657909	0.112126	6.115259	-23.429688	-20.082031	992.707031
23/10/2024	13:05:57.665918	0.120135	6.123268	-23.386719	-20.078125	993.023438
23/10/2024	13:05:57.673927	0.128144	6.131277	-23.683594	-19.980469	993.175781
23/10/2024	13:05:57.681936	0.136153	6.139286	-23.832031	-19.816406	993.359375
23/10/2024	13:05:57.689945	0.144162	6.147295	-23.781250	-19.933594	993.250000
23/10/2024	13:05:57.697954	0.152171	6.155304	-23.753906	-19.894531	993.167969
23/10/2024	13:05:57.705963	0.160180	6.163313	-23.742188	-19.785156	993.355469
23/10/2024	13:05:57.713972	0.168189	6.171322	-23.640625	-19.796875	993.121094
23/10/2024	13:05:57.721981	0.176198	6.179331	-23.625000	-19.667969	993.382812
23/10/2024	13:05:57.729990	0.184207	6.187340	-23.648438	-19.820312	993.070312
23/10/2024	13:05:57.737999	0.192216	6.195349	-23.769531	-19.683594	993.437500
23/10/2024	13:05:57.746008	0.200225	6.203358	-23.675781	-19.792969	993.570312
23/10/2024	13:05:57.754017	0.208234	6.211367	-23.726562	-19.824219	993.406250
23/10/2024	13:05:57.762026	0.216243	6.219376	-23.652344	-19.859375	993.589844
23/10/2024	13:05:57.770035	0.224252	6.227385	-23.683594	-19.812500	993.011719
23/10/2024	13:05:57.778044	0.232261	6.235394	-23.699219	-19.734375	993.066406
23/10/2024	13:05:57.786053	0.240270	6.243403	-23.695312	-19.843750	993.273438
23/10/2024	13:05:57.794062	0.248279	6.251412	-23.656250	-19.683594	993.484375
23/10/2024	13:05:57.802071	0.256288	6.259421	-23.824219	-19.664062	993.410156
23/10/2024	13:05:57.810080	0.264297	6.267430	-23.554688	-19.859375	993.039062
23/10/2024	13:05:57.818089	0.272306	6.275439	-23.609375	-19.750000	993.609375
23/10/2024	13:05:57.826098	0.280315	6.283448	-23.605469	-19.796875	993.332031
23/10/2024	13:05:57.834107	0.288324	6.291457	-23.835938	-19.867188	992.968750
23/10/2024	13:05:57.842116	0.296333	6.299466	-23.812500	-19.898438	993.253906
23/10/2024	13:05:57.850125	0.304342	6.307475	-23.855469	-19.898438	993.074219
23/10/2024	13:05:57.858134	0.312351	6.315484	-23.761719	-19.746094	993.445312
23/10/2024	13:05:57.866143	0.320360	6.323493	-23.835938	-19.683594	993.593750
23/10/2024	13:05:57.874152	0.328369	6.331502	-23.664062	-19.984375	993.386719
23/10/2024	13:05:57.882161	0.336378	6.339511	-23.621094	-19.750000	993.527344
23/10/2024	13:05:57.890170	0.344387	6.347520	-23.613281	-19.921875	993.363281
23/10/2024	13:05:57.898179	0.352396	6.355529	-23.703125	-19.851562	993.050781
23/10/2024	13:05:57.906188	0.360405	6.363538	-23.636719	-19.769531	993.527344
23/10/2024	13:05:57.914197	0.368414	6.371547	-23.644531	-19.718750	993.320312
23/10/2024	13:05:57.922206	0.376423	6.379556	-23.562500	-19.570312	993.316406
23/10/2024	13:05:57.930215	0.384432	6.387565	-23.621094	-19.730469	992.902344
23/10/2024	13:05:57.938224	0.392441	6.395574	-23.609375	-19.738281	993.160156
23/10/2024	13:05:57.946233	0.400450	6.403583	-23.671875	-19.800781	993.292969
23/10/2024	13:05:57.954242	0.408459	6.411592	-23.660156	-19.925781	993.500000
23/10/2024	13:05:57.962251	0.416468	6.419601	-23.750000	-19.824219	993.515625
23/10/2024	13:05:57.970260	0.424477	6.427610	-23.542969	-19.707031	993.570312
23/10/2024	13:05:57.978269	0.432486	6.435619	-23.695312	-20.007812	993.316406
23/10/2024	13:05:57.986278	0.440495	6.443628	-23.625000	-19.988281	993.253906
23/10/2024	13:05:57.994287	0.448504	6.451637	-23.417969	-19.761719	993.285156
23/10/2024	13:05:58.002296	0.456513	6.459646	-23.457031	-19.691406	993.503906
23/10/2024	13:05:58.010305	0.464522	6.467655	-23.792969	-19.914062	993.640625
23/10/2024	13:05:58.018314	0.472531	6.475664	-23.785156	-19.839844	993.242188
23/10/2024	13:05:58.026323	0.480540	6.483673	-23.871094	-19.871094	993.195312
23/10/2024	13:05:58.034332	0.488549	6.491682	-23.800781	-19.609375	993.195312
23/10/2024	13:05:58.042341	0.496558	6.499691	-23.804688	-19.675781	993.484375
23/10/2024	13:05:58.050350	0.504567	6.507700	-23.722656	-19.863281	993.062500
23/10/2024	13:05:58.058359	0.512576	6.515709	-23.718750	-19.976562	992.957031
23/10/2024	13:05:58.066368	0.520585	6.523718	-23.582031	-19.988281	993.191406
23/10/2024	13:05:58.074377	0.528594	6.531727	-23.652344	-19.890625	993.500000
23/10/2024	13:05:58.082386	0.536603	6.539736	-23.656250	-19.820312	993.519531
23/10/2024	13:05:58.090395	0.544612	6.547745	-23.675781	-19.968750	993.437500
23/10/2024	13:05:58.098404	0.552621	6.555754	-23.464844	-19.992188	993.453125
23/10/2024	13:05:58.106413	0.560630	6.563763	-23.582031	-19.898438	993.093750
23/10/2024	13:05:58.114422	0.568639	6.571772	-23.660156	-20.089844	993.265625
23/10/2024	13:05:58.122431	0.576648	6.579781	-23.621094	-19.644531	993.710938
23/10/2024	13:05:58.130440	0.584657	6.587790	-23.855469	-19.667969	993.421875
23/10/2024	13:05:58.138449	0.592666	6.595799	-23.933594	-19.789062	992.949219
23/10/2024	13:05:58.146458	0.600675	6.603808	-23.843750	-19.578125	993.714844
23/10/2024	13:05:58.154467	0.608684	6.611817	-23.718750	-19.906250	993.476562
23/10/2024	13:05:58.162476	0.616693	6.619826	-23.671875	-19.816406	993.171875
23/10/2024	13:05:58.170485	0.624702	6.627835	-23.773438	-19.667969	993.378906
23/10/2024	13:05:58.178494	0.632711	6.635844	-23.921875	-19.757812	993.250000
23/10/2024	13:05:58.186503	0.640720	6.643853	-23.769531	-19.753906	993.304688
23/10/2024	13:05:58.194512	0.648729	6.651862	-23.605469	-19.800781	993.496094
23/10/2024	13:05:58.202521	0.656738	6.659871	-23.597656	-19.734375	993.261719
23/10/2024	13:05:58.210530	0.664747	6.667880	-23.554688	-19.816406	993.382812
23/10/2024	13:05:58.218539	0.672756	6.675889	-23.605469	-19.941406	993.050781
23/10/2024	13:05:58.226548	0.680765	6.683898	-23.671875	-19.902344	993.082031
23/10/2024	13:05:58.234557	0.688774	6.691907	-23.464844	-19.878906	993.042969
23/10/2024	13:05:58.242566	0.696783	6.699916	-23.632812	-19.656250	993.289062
23/10/2024	13:05:58.250575	0.704792	6.707925	-23.671875	-19.687500	993.542969
23/10/2024	13:05:58.258584	0.712801	6.715934	-23.851562	-19.597656	993.417969
23/10/2024	13:05:58.266593	0.720810	6.723943	-23.976562	-19.765625	993.289062
23/10/2024	13:05:58.274602	0.728819	6.731952	-23.839844	-19.878906	993.125000
23/10/2024	13:05:58.282611	0.736828	6.739961	-23.773438	-19.773438	993.742188
23/10/2024	13:05:58.290620	0.744837	6.747970	-23.660156	-19.875000	993.414062
23/10/2024	13:05:58.298629	0.752846	6.755979	-23.769531	-19.800781	993.097656
23/10/2024	13:05:58.306638	0.760855	6.763988	-23.703125	-19.875000	993.312500
23/10/2024	13:05:58.314647	0.768864	6.771997	-23.621094	-19.773438	993.761719
23/10/2024	13:05:58.322656	0.776873	6.780006	-23.660156	-19.917969	993.210938
23/10/2024	13:05:58.330665	0.784882	6.788015	-23.562500	-19.789062	993.667969
23/10/2024	13:05:58.338674	0.792891	6.796024	-23.714844	-19.773438	993.484375
23/10/2024	13:05:58.346683	0.800900	6.804033	-23.574219	-20.031250	993.085938
23/10/2024	13:05:58.354692	0.808909	6.812042	-23.875000	-19.867188	993.320312
23/10/2024	13:05:58.362701	0.816918	6.820051	-23.710938	-19.679688	993.304688
23/10/2024	13:05:58.370710	0.824927	6.828060	-23.781250	-19.851562	993.378906
23/10/2024	13:05:58.378719	0.832936	6.836069	-23.722656	-19.761719	993.613281
23/10/2024	13:05:58.386728	0.840945	6.844078	-23.562500	-19.976562	993.335938
23/10/2024	13:05:58.394737	0.848954	6.852087	-23.617188	-20.082031	993.359375
23/10/2024	13:05:58.402746	0.856963	6.860096	-23.644531	-19.835938	993.433594
23/10/2024	13:05:58.410755	0.864972	6.868105	-23.789062	-19.804688	993.445312
23/10/2024	13:05:58.418764	0.872981	6.876114	-23.898438	-19.789062	993.351562
23/10/2024	13:05:58.426773	0.880990	6.884123	-23.835938	-19.800781	993.417969
23/10/2024	13:05:58.434782	0.888999	6.892132	-23.687500	-19.800781	993.628906
23/10/2024	13:05:58.442791	0.897008	6.900141	-23.660156	-19.792969	993.613281
23/10/2024	13:05:58.450800	0.905017	6.908150	-23.574219	-19.960938	993.027344
23/10/2024	13:05:58.458809	0.913026	6.916159	-23.648438	-19.855469	993.183594
23/10/2024	13:05:58.466818	0.921035	6.924168	-23.656250	-19.816406	993.046875
23/10/2024	13:05:58.474827	0.929044	6.932177	-23.640625	-19.921875	993.378906
23/10/2024	13:05:58.482836	0.937053	6.940186	-23.667969	-19.878906	993.554688
23/10/2024	13:05:58.490845	0.945062	6.948195	-23.414062	-19.800781	993.480469
23/10/2024	13:05:58.498854	0.953071	6.956204	-23.625000	-19.851562	993.167969
23/10/2024	13:05:58.506863	0.961080	6.964213	-23.519531	-19.765625	993.503906
23/10/2024	13:05:58.514872	0.969089	6.972222	-23.703125	-19.898438	993.347656
23/10/2024	13:05:58.522881	0.977098	6.980231	-23.718750	-19.980469	993.242188
23/10/2024	13:05:58.530890	0.985107	6.988240	-23.472656	-19.902344	993.546875
23/10/2024	13:05:58.538899	0.993116	6.996249	-23.609375	-19.718750	993.566406
23/10/2024	13:05:58.546850	1.001067	7.004200	-23.742188	-19.824219	993.265625
23/10/2024	13:05:58.554859	1.009076	7.012209	-23.628906	-19.824219	993.097656
23/10/2024	13:05:58.562868	1.017085	7.020218	-23.734375	-19.718750	993.250000
23/10/2024	13:05:58.570877	1.025094	7.028227	-23.726562	-19.867188	993.425781
23/10/2024	13:05:58.578886	1.033103	7.036236	-23.683594	-19.820312	993.445312
23/10/2024	13:05:58.586895	1.041112	7.044245	-23.730469	-19.718750	993.863281
23/10/2024	13:05:58.594904	1.049121	7.052254	-23.875000	-19.750000	993.625000
23/10/2024	13:05:58.602913	1.057130	7.060263	-23.730469	-19.804688	993.386719
23/10/2024	13:05:58.610922	1.065139	7.068272	-23.687500	-19.738281	993.234375
23/10/2024	13:05:58.618931	1.073148	7.076281	-23.675781	-19.886719	993.492188
23/10/2024	13:05:58.626940	1.081157	7.084290	-23.644531	-19.714844	993.296875
23/10/2024	13:05:58.634949	1.089166	7.092299	-23.613281	-19.917969	993.066406
23/10/2024	13:05:58.642958	1.097175	7.100308	-23.515625	-19.796875	993.738281
23/10/2024	13:05:58.650967	1.105184	7.108317	-23.882812	-19.992188	993.210938
23/10/2024	13:05:58.658976	1.113193	7.116326	-23.980469	-19.675781	993.058594
23/10/2024	13:05:58.666985	1.121202	7.124335	-23.859375	-19.664062	993.722656
23/10/2024	13:05:58.674994	1.129211	7.132344	-23.695312	-19.773438	993.269531
23/10/2024	13:05:58.683003	1.137220	7.140353	-23.562500	-19.867188	993.296875
23/10/2024	13:05:58.691012	1.145229	7.148362	-23.703125	-19.683594	993.804688
23/10/2024	13:05:58.699021	1.153238	7.156371	-23.789062	-19.648438	993.316406
23/10/2024	13:05:58.707030	1.161247	7.164380	-23.734375	-19.726562	993.433594
23/10/2024	13:05:58.715039	1.169256	7.172389	-23.597656	-19.898438	993.402344
23/10/2024	13:05:58.723048	1.177265	7.180398	-23.496094	-19.785156	993.527344
23/10/2024	13:05:58.731057	1.185274	7.188407	-23.488281	-19.875000	993.515625
23/10/2024	13:05:58.739066	1.193283	7.196416	-23.492188	-19.914062	993.253906
23/10/2024	13:05:58.747075	1.201292	7.204425	-23.636719	-19.695312	993.613281
23/10/2024	13:05:58.755084	1.209301	7.212434	-23.726562	-19.734375	993.210938
23/10/2024	13:05:58.763093	1.217310	7.220443	-23.828125	-19.644531	993.484375
23/10/2024	13:05:58.771102	1.225319	7.228452	-23.820312	-19.703125	993.503906
23/10/2024	13:05:58.779111	1.233328	7.236461	-23.601562	-19.628906	993.593750
23/10/2024	13:05:58.787120	1.241337	7.244470	-23.449219	-19.792969	993.109375
23/10/2024	13:05:58.795129	1.249346	7.252479	-23.542969	-19.859375	993.117188
23/10/2024	13:05:58.803138	1.257355	7.260488	-23.636719	-20.007812	993.375000
23/10/2024	13:05:58.811147	1.265364	7.268497	-23.707031	-20.050781	993.550781
23/10/2024	13:05:58.819156	1.273373	7.276506	-23.761719	-19.824219	993.882812
23/10/2024	13:05:58.827165	1.281382	7.284515	-23.726562	-19.929688	993.222656
23/10/2024	13:05:58.835174	1.289391	7.292524	-23.644531	-19.960938	993.210938
23/10/2024	13:05:58.843183	1.297400	7.300533	-23.574219	-19.593750	993.621094
23/10/2024	13:05:58.851192	1.305409	7.308542	-23.621094	-19.859375	993.562500
23/10/2024	13:05:58.859201	1.313418	7.316551	-23.632812	-20.058594	993.414062
23/10/2024	13:05:58.867210	1.321427	7.324560	-23.785156	-20.015625	993.441406
23/10/2024	13:05:58.875219	1.329436	7.332569	-23.746094	-19.945312	993.589844
23/10/2024	13:05:58.883228	1.337445	7.340578	-23.722656	-19.917969	993.148438
23/10/2024	13:05:58.891237	1.345454	7.348587	-23.593750	-19.968750	993.042969
23/10/2024	13:05:58.899246	1.353463	7.356596	-23.625000	-19.921875	993.093750
23/10/2024	13:05:58.907255	1.361472	7.364605	-23.796875	-19.707031	993.765625
23/10/2024	13:05:58.915264	1.369481	7.372614	-23.988281	-20.000000	993.226562
23/10/2024	13:05:58.923273	1.377490	7.380623	-23.781250	-19.734375	993.328125
23/10/2024	13:05:58.931282	1.385499	7.388632	-23.710938	-19.757812	993.832031
23/10/2024	13:05:58.939291	1.393508	7.396641	-23.660156	-19.937500	993.308594
23/10/2024	13:05:58.947300	1.401517	7.404650	-23.843750	-19.781250	993.222656
