Date	Time	Seconds (zeroed)	Seconds (synced)	Acc x	Acc y	Acc z
23/10/2024	13:05:52.542017	0.000000	0.999367	 53.222656	 -7.253906	998.828125
23/10/2024	13:05:52.549958	0.007941	1.007308	 53.394531	 -7.128906	998.917969
23/10/2024	13:05:52.557899	0.015882	1.015249	 53.273438	 -7.152344	999.082031
23/10/2024	13:05:52.565840	0.023823	1.023190	 53.332031	 -7.222656	999.078125
23/10/2024	13:05:52.573781	0.031764	1.031131	 53.222656	 -7.171875	999.191406
23/10/2024	13:05:52.581722	0.039705	1.039072	 53.347656	 -7.144531	998.937500
23/10/2024	13:05:52.589663	0.047646	1.047013	 53.355469	 -7.050781	998.953125
23/10/2024	13:05:52.597604	0.055587	1.054954	 53.296875	 -7.292969	998.679688
23/10/2024	13:05:52.605545	0.063528	1.062895	 53.242188	 -7.222656	998.855469
23/10/2024	13:05:52.613486	0.071469	1.070836	 53.316406	 -7.421875	999.121094
23/10/2024	13:05:52.621427	0.079410	1.078777	 53.292969	 -7.406250	999.023438
23/10/2024	13:05:52.629368	0.087351	1.086718	 53.363281	 -7.351562	998.765625
23/10/2024	13:05:52.637309	0.095292	1.094659	 53.328125	 -7.300781	998.562500
23/10/2024	13:05:52.645250	0.103233	1.102600	 53.468750	 -7.371094	998.230469
23/10/2024	13:05:52.653191	0.111174	1.110541	 53.382812	 -7.328125	998.167969
23/10/2024	13:05:52.661132	0.119115	1.118482	 53.441406	 -7.296875	998.277344
23/10/2024	13:05:52.669073	0.127056	1.126423	 53.339844	 -7.269531	998.640625
23/10/2024	13:05:52.677014	0.134997	1.134364	 53.402344	 -7.531250	998.539062
23/10/2024	13:05:52.684955	0.142938	1.142305	 53.429688	 -7.398438	998.546875
23/10/2024	13:05:52.692896	0.150879	1.150246	 53.371094	 -7.535156	998.312500
23/10/2024	13:05:52.700837	0.158820	1.158187	 53.363281	 -7.347656	998.367188
23/10/2024	13:05:52.708778	0.166761	1.166128	 53.609375	 -7.414062	998.277344
