Date	Time	Seconds (zeroed)	Seconds (synced)	Acc x	Acc y	Acc z
23/10/2024	13:29:31.546600	0.000000	6.001867	-63.945313	 13.542969	1014.320312
23/10/2024	13:29:31.554622	0.008022	6.009889	-63.957031	 13.710938	1014.296875
23/10/2024	13:29:31.562644	0.016044	6.017911	-63.835937	 13.605469	1014.425781
23/10/2024	13:29:31.570666	0.024066	6.025933	-63.875000	 13.636719	1014.367188
23/10/2024	13:29:31.578688	0.032088	6.033955	-63.878906	 13.566406	1014.000000
23/10/2024	13:29:31.586710	0.040110	6.041977	-63.808594	 13.468750	1014.464844
23/10/2024	13:29:31.594732	0.048132	6.049999	-63.808594	 13.550781	1014.457031
23/10/2024	13:29:31.602754	0.056154	6.058021	-63.921875	 13.675781	1014.414062
23/10/2024	13:29:31.610776	0.064176	6.066043	-63.875000	 13.789062	1014.402344
23/10/2024	13:29:31.618798	0.072198	6.074065	-63.863281	 13.671875	1014.437500
23/10/2024	13:29:31.626820	0.080220	6.082087	-63.929688	 13.457031	1014.574219
23/10/2024	13:29:31.634842	0.088242	6.090109	-63.769531	 13.722656	1014.414062
23/10/2024	13:29:31.642864	0.096264	6.098131	-63.843750	 13.738281	1014.457031
23/10/2024	13:29:31.650886	0.104286	6.106153	-63.906250	 13.738281	1014.253906
23/10/2024	13:29:31.658908	0.112308	6.114175	-63.839844	 13.652344	1014.308594
23/10/2024	13:29:31.666930	0.120330	6.122197	-63.906250	 13.535156	1014.351562
23/10/2024	13:29:31.674952	0.128352	6.130219	-63.894531	 13.539062	1014.429688
23/10/2024	13:29:31.682974	0.136374	6.138241	-63.898438	 13.480469	1014.460938
23/10/2024	13:29:31.690996	0.144396	6.146263	-63.859375	 13.730469	1014.300781
23/10/2024	13:29:31.699018	0.152418	6.154285	-63.902344	 13.500000	1014.394531
23/10/2024	13:29:31.707040	0.160440	6.162307	-63.808594	 13.585938	1014.433594
23/10/2024	13:29:31.715062	0.168462	6.170329	-63.882812	 13.546875	1014.523438
23/10/2024	13:29:31.723084	0.176484	6.178351	-63.890625	 13.625000	1014.562500
23/10/2024	13:29:31.731106	0.184506	6.186373	-63.796875	 13.515625	1014.390625
23/10/2024	13:29:31.739128	0.192528	6.194395	-63.847656	 13.406250	1014.203125
23/10/2024	13:29:31.747150	0.200550	6.202417	-63.820313	 13.578125	1014.441406
23/10/2024	13:29:31.755172	0.208572	6.210439	-63.804688	 13.644531	1014.582031
23/10/2024	13:29:31.763194	0.216594	6.218461	-63.816406	 13.734375	1014.671875
23/10/2024	13:29:31.771216	0.224616	6.226483	-63.824219	 13.582031	1014.347656
23/10/2024	13:29:31.779238	0.232638	6.234505	-63.996094	 13.359375	1014.335938
23/10/2024	13:29:31.787260	0.240660	6.242527	-63.714844	 13.453125	1014.492187
23/10/2024	13:29:31.795282	0.248682	6.250549	-63.761719	 13.453125	1014.679687
23/10/2024	13:29:31.803304	0.256704	6.258571	-63.867188	 13.546875	1014.628906
23/10/2024	13:29:31.811326	0.264726	6.266593	-63.875000	 13.566406	1014.378906
23/10/2024	13:29:31.819348	0.272748	6.274615	-63.753906	 13.558594	1014.167969
23/10/2024	13:29:31.827370	0.280770	6.282637	-63.808594	 13.437500	1014.312500
23/10/2024	13:29:31.835392	0.288792	6.290659	-63.847656	 13.621094	1014.355469
23/10/2024	13:29:31.843414	0.296814	6.298681	-63.871094	 13.707031	1014.332031
23/10/2024	13:29:31.851436	0.304836	6.306703	-63.761719	 13.527344	1014.378906
23/10/2024	13:29:31.859458	0.312858	6.314725	-63.695313	 13.570312	1014.464844
23/10/2024	13:29:31.867480	0.320880	6.322747	-63.769531	 13.433594	1014.519531
23/10/2024	13:29:31.875502	0.328902	6.330769	-63.796875	 13.382812	1014.500000
23/10/2024	13:29:31.883524	0.336924	6.338791	-63.820313	 13.515625	1014.441406
23/10/2024	13:29:31.891546	0.344946	6.346813	-63.992188	 13.542969	1014.210937
23/10/2024	13:29:31.899568	0.352968	6.354835	-63.968750	 13.500000	1014.582031
23/10/2024	13:29:31.907590	0.360990	6.362857	-64.007812	 13.507812	1014.609375
23/10/2024	13:29:31.915612	0.369012	6.370879	-63.800781	 13.609375	1014.390625
23/10/2024	13:29:31.923634	0.377034	6.378901	-63.808594	 13.609375	1014.488281
23/10/2024	13:29:31.931656	0.385056	6.386923	-63.828125	 13.523438	1014.421875
23/10/2024	13:29:31.939678	0.393078	6.394945	-63.691406	 13.507812	1014.363281
23/10/2024	13:29:31.947700	0.401100	6.402967	-63.820313	 13.632812	1014.531250
23/10/2024	13:29:31.955722	0.409122	6.410989	-63.843750	 13.636719	1014.660156
23/10/2024	13:29:31.963744	0.417144	6.419011	-64.015625	 13.644531	1014.304687
23/10/2024	13:29:31.971766	0.425166	6.427033	-63.761719	 13.722656	1014.324219
23/10/2024	13:29:31.979788	0.433188	6.435055	-63.714844	 13.675781	1014.425781
23/10/2024	13:29:31.987810	0.441210	6.443077	-63.886719	 13.574219	1014.332031
23/10/2024	13:29:31.995832	0.449232	6.451099	-63.980469	 13.800781	1014.394531
23/10/2024	13:29:32.003854	0.457254	6.459121	-63.882812	 13.718750	1014.519531
23/10/2024	13:29:32.011876	0.465276	6.467143	-63.976562	 13.691406	1014.339844
23/10/2024	13:29:32.019898	0.473298	6.475165	-63.875000	 13.613281	1014.632812
23/10/2024	13:29:32.027920	0.481320	6.483187	-63.730469	 13.574219	1014.386719
23/10/2024	13:29:32.035942	0.489342	6.491209	-63.886719	 13.664062	1014.238281
23/10/2024	13:29:32.043964	0.497364	6.499231	-63.796875	 13.644531	1014.542969
23/10/2024	13:29:32.051986	0.505386	6.507253	-63.867188	 13.656250	1014.429688
23/10/2024	13:29:32.060008	0.513408	6.515275	-63.773438	 13.609375	1014.476563
23/10/2024	13:29:32.068030	0.521430	6.523297	-63.832031	 13.675781	1014.710938
23/10/2024	13:29:32.076052	0.529452	6.531319	-63.859375	 13.648438	1014.386719
23/10/2024	13:29:32.084074	0.537474	6.539341	-63.925781	 13.539062	1014.539062
23/10/2024	13:29:32.092096	0.545496	6.547363	-63.851562	 13.585938	1014.664063
23/10/2024	13:29:32.100118	0.553518	6.555385	-63.816406	 13.605469	1014.609375
23/10/2024	13:29:32.108140	0.561540	6.563407	-63.746094	 13.625000	1014.648438
23/10/2024	13:29:32.116162	0.569562	6.571429	-63.742188	 13.609375	1014.460938
23/10/2024	13:29:32.124184	0.577584	6.579451	-63.878906	 13.542969	1014.562500
23/10/2024	13:29:32.132206	0.585606	6.587473	-63.796875	 13.488281	1014.488281
23/10/2024	13:29:32.140228	0.593628	6.595495	-63.855469	 13.597656	1014.425781
23/10/2024	13:29:32.148250	0.601650	6.603517	-64.007812	 13.683594	1014.406250
23/10/2024	13:29:32.156272	0.609672	6.611539	-63.890625	 13.570312	1014.484375
23/10/2024	13:29:32.164294	0.617694	6.619561	-63.984375	 13.500000	1014.507812
23/10/2024	13:29:32.172316	0.625716	6.627583	-64.042969	 13.359375	1014.632812
23/10/2024	13:29:32.180338	0.633738	6.635605	-63.972656	 13.464844	1014.593750
23/10/2024	13:29:32.188360	0.641760	6.643627	-63.976562	 13.437500	1014.460938
23/10/2024	13:29:32.196382	0.649782	6.651649	-63.902344	 13.574219	1014.406250
23/10/2024	13:29:32.204404	0.657804	6.659671	-64.078125	 13.667969	1014.582031
23/10/2024	13:29:32.212426	0.665826	6.667693	-63.902344	 13.683594	1014.339844
23/10/2024	13:29:32.220448	0.673848	6.675715	-63.789062	 13.597656	1014.253906
23/10/2024	13:29:32.228470	0.681870	6.683737	-63.917969	 13.539062	1014.363281
23/10/2024	13:29:32.236492	0.689892	6.691759	-63.917969	 13.664062	1014.703125
23/10/2024	13:29:32.244514	0.697914	6.699781	-63.824219	 13.449219	1014.464844
