Date	Time	Seconds (zeroed)	Seconds (synced)	Acc x	Acc y	Acc z
23/10/2024	13:29:26.542017	0.000000	0.997284	 83.214844	-50.812500	991.707031
23/10/2024	13:29:26.549940	0.007923	1.005207	 83.210938	-50.683594	991.656250
23/10/2024	13:29:26.557863	0.015846	1.013130	 83.203125	-50.828125	991.726562
23/10/2024	13:29:26.565786	0.023769	1.021053	 83.148438	-50.765625	991.980469
23/10/2024	13:29:26.573709	0.031692	1.028976	 83.250000	-50.656250	991.941406
23/10/2024	13:29:26.581632	0.039615	1.036899	 83.246094	-50.687500	991.792969
23/10/2024	13:29:26.589555	0.047538	1.044822	 83.277344	-50.742188	991.761719
23/10/2024	13:29:26.597478	0.055461	1.052745	 83.160156	-50.703125	991.722656
23/10/2024	13:29:26.605401	0.063384	1.060668	 83.234375	-50.824219	991.746094
23/10/2024	13:29:26.613324	0.071307	1.068591	 83.199219	-50.785156	991.722656
23/10/2024	13:29:26.621247	0.079230	1.076514	 83.144531	-50.710938	991.859375
23/10/2024	13:29:26.629170	0.087153	1.084437	 83.343750	-50.718750	991.847656
23/10/2024	13:29:26.637093	0.095076	1.092360	 83.410156	-50.789062	991.808594
23/10/2024	13:29:26.645016	0.102999	1.100283	 83.304688	-50.664062	991.828125
23/10/2024	13:29:26.652939	0.110922	1.108206	 83.195312	-50.695312	991.589844
23/10/2024	13:29:26.660862	0.118845	1.116129	 83.328125	-50.582031	991.738281
23/10/2024	13:29:26.668785	0.126768	1.124052	 83.191406	-50.582031	991.910156
23/10/2024	13:29:26.676708	0.134691	1.131975	 83.128906	-50.578125	992.070312
23/10/2024	13:29:26.684631	0.142614	1.139898	 83.265625	-50.605469	992.042969
23/10/2024	13:29:26.692554	0.150537	1.147821	 83.261719	-50.628906	991.910156
23/10/2024	13:29:26.700477	0.158460	1.155744	 83.277344	-50.753906	991.785156
23/10/2024	13:29:26.708400	0.166383	1.163667	 83.273438	-50.488281	991.839844
23/10/2024	13:29:26.716323	0.174306	1.171590	 83.308594	-50.722656	991.824219
23/10/2024	13:29:26.724246	0.182229	1.179513	 83.300781	-50.648438	991.703125
23/10/2024	13:29:26.732169	0.190152	1.187436	 83.304688	-50.535156	991.859375
23/10/2024	13:29:26.740092	0.198075	1.195359	 83.312500	-50.664062	991.996094
23/10/2024	13:29:26.748015	0.205998	1.203282	 83.308594	-50.492188	991.851562
23/10/2024	13:29:26.755938	0.213921	1.211205	 83.359375	-50.656250	992.054688
23/10/2024	13:29:26.763861	0.221844	1.219128	 83.324219	-50.656250	992.191406
