Date	Time	Seconds (zeroed)	Seconds (synced)	Acc x	Acc y	Acc z
23/10/2024	13:29:27.541850	0.000000	1.997117	 52.144531	-20.453125	1002.351562
23/10/2024	13:29:27.549786	0.007936	2.005053	 52.105469	-20.535156	1002.417969
23/10/2024	13:29:27.557722	0.015872	2.012989	 52.250000	-20.531250	1002.445312
23/10/2024	13:29:27.565658	0.023808	2.020925	 52.171875	-20.437500	1002.496094
23/10/2024	13:29:27.573594	0.031744	2.028861	 52.222656	-20.578125	1002.476562
23/10/2024	13:29:27.581530	0.039680	2.036797	 52.218750	-20.562500	1002.644531
23/10/2024	13:29:27.589466	0.047616	2.044733	 52.347656	-20.589844	1002.570313
23/10/2024	13:29:27.597402	0.055552	2.052669	 52.351562	-20.523438	1002.507812
23/10/2024	13:29:27.605338	0.063488	2.060605	 52.257812	-20.621094	1002.503906
23/10/2024	13:29:27.613274	0.071424	2.068541	 52.179688	-20.539062	1002.351562
23/10/2024	13:29:27.621210	0.079360	2.076477	 52.121094	-20.375000	1002.585937
23/10/2024	13:29:27.629146	0.087296	2.084413	 52.199219	-20.390625	1002.691406
23/10/2024	13:29:27.637082	0.095232	2.092349	 52.082031	-20.535156	1002.453125
23/10/2024	13:29:27.645018	0.103168	2.100285	 52.132812	-20.605469	1002.738281
23/10/2024	13:29:27.652954	0.111104	2.108221	 52.097656	-20.437500	1002.585937
23/10/2024	13:29:27.660890	0.119040	2.116157	 52.222656	-20.605469	1002.480469
23/10/2024	13:29:27.668826	0.126976	2.124093	 52.261719	-20.472656	1002.625000
23/10/2024	13:29:27.676762	0.134912	2.132029	 52.273438	-20.570312	1002.703125
23/10/2024	13:29:27.684698	0.142848	2.139965	 52.265625	-20.527344	1002.460938
23/10/2024	13:29:27.692634	0.150784	2.147901	 52.156250	-20.554688	1002.488281
23/10/2024	13:29:27.700570	0.158720	2.155837	 52.285156	-20.507812	1002.531250
23/10/2024	13:29:27.708506	0.166656	2.163773	 52.136719	-20.625000	1002.312500
23/10/2024	13:29:27.716442	0.174592	2.171709	 52.179688	-20.539062	1002.480469
23/10/2024	13:29:27.724378	0.182528	2.179645	 52.140625	-20.445312	1002.488281
23/10/2024	13:29:27.732314	0.190464	2.187581	 52.273438	-20.542969	1002.605469
23/10/2024	13:29:27.740250	0.198400	2.195517	 52.367188	-20.519531	1002.632812
23/10/2024	13:29:27.748186	0.206336	2.203453	 52.179688	-20.503906	1002.441406
23/10/2024	13:29:27.756122	0.214272	2.211389	 52.265625	-20.519531	1002.691406
23/10/2024	13:29:27.764058	0.222208	2.219325	 52.195312	-20.675781	1002.531250
23/10/2024	13:29:27.771994	0.230144	2.227261	 52.320312	-20.480469	1002.367188
23/10/2024	13:29:27.779930	0.238080	2.235197	 52.234375	-20.449219	1002.378906
23/10/2024	13:29:27.787866	0.246016	2.243133	 52.312500	-20.523438	1002.539062
23/10/2024	13:29:27.795802	0.253952	2.251069	 52.359375	-20.714844	1002.488281
23/10/2024	13:29:27.803738	0.261888	2.259005	 52.167969	-20.515625	1002.402344
23/10/2024	13:29:27.811674	0.269824	2.266941	 52.214844	-20.460938	1002.500000
23/10/2024	13:29:27.819610	0.277760	2.274877	 52.257812	-20.402344	1002.519531
23/10/2024	13:29:27.827546	0.285696	2.282813	 52.214844	-20.566406	1002.578125
23/10/2024	13:29:27.835482	0.293632	2.290749	 52.136719	-20.484375	1002.597656
23/10/2024	13:29:27.843418	0.301568	2.298685	 52.160156	-20.562500	1002.351562
23/10/2024	13:29:27.851354	0.309504	2.306621	 52.292969	-20.558594	1002.453125
23/10/2024	13:29:27.859290	0.317440	2.314557	 52.066406	-20.441406	1002.707031
23/10/2024	13:29:27.867226	0.325376	2.322493	 52.128906	-20.468750	1002.562500
23/10/2024	13:29:27.875162	0.333312	2.330429	 52.328125	-20.421875	1002.617188
23/10/2024	13:29:27.883098	0.341248	2.338365	 52.195312	-20.328125	1002.597656
23/10/2024	13:29:27.891034	0.349184	2.346301	 52.292969	-20.511719	1002.707031
23/10/2024	13:29:27.898970	0.357120	2.354237	 52.230469	-20.425781	1002.492187
23/10/2024	13:29:27.906906	0.365056	2.362173	 52.253906	-20.195312	1002.566406
23/10/2024	13:29:27.914842	0.372992	2.370109	 52.285156	-20.328125	1002.718750
23/10/2024	13:29:27.922778	0.380928	2.378045	 52.156250	-20.558594	1002.699219
23/10/2024	13:29:27.930714	0.388864	2.385981	 52.156250	-20.546875	1002.308594
23/10/2024	13:29:27.938650	0.396800	2.393917	 52.167969	-20.472656	1002.390625
23/10/2024	13:29:27.946586	0.404736	2.401853	 52.054688	-20.425781	1002.445312
23/10/2024	13:29:27.954522	0.412672	2.409789	 52.199219	-20.570312	1002.535156
23/10/2024	13:29:27.962458	0.420608	2.417725	 52.183594	-20.601562	1002.683594
