#	ID	Size	Bytes	Date	Time	Dur read	Dur calc	SPS	dt	Gap	Lat	Lng	Alt	Vel	Sats	RSSI (dBm)	CRC32 recv	CRC32 calc	Check
1	WZV293	125	1160	23/10/2024	13:46:50.541917	991.97	0.00	126.01	7.94	0.00	41.057140	24.737415	64	0	11	-67	9BA610C8	9BA610C8	Ok
2	WZV293	125	1160	23/10/2024	13:46:51.533883	991.95	991.97	126.01	7.94	7.90	41.057140	24.737415	64	0	11	-68	BBA5DE4A	BBA5DE4A	Ok
3	WZV293	125	1160	23/10/2024	13:46:52.525833	991.97	991.95	126.01	7.94	7.89	41.057140	24.737415	64	0	11	-68	F5F69948	F5F69948	Ok
4	WZV293	125	1160	23/10/2024	13:46:53.517800	991.97	991.97	126.01	7.94	7.90	41.057141	24.737415	64	0	11	-68	C90B1A08	C90B1A08	Ok
5	WZV293	125	1160	23/10/2024	13:46:54.509767	991.95	991.97	126.01	7.94	7.90	41.057141	24.737415	64	0	11	-68	686124A0	686124A0	Ok
6	WZV293	125	1160	23/10/2024	13:46:55.501717	991.97	991.95	126.01	7.94	7.89	41.057141	24.737415	64	0	11	-67	86124652	86124652	Ok
7	WZV293	125	1160	23/10/2024	13:46:56.493683	991.97	991.97	126.01	7.94	7.90	41.057141	24.737414	64	0	11	-67	23959615	23959615	Ok
8	WZV293	125	1160	23/10/2024	13:46:57.485650	991.95	991.97	126.01	7.94	7.90	41.057141	24.737414	64	0	11	-67	33B0EE4F	33B0EE4F	Ok
9	WZV293	125	1160	23/10/2024	13:46:58.477600	991.95	991.95	126.01	7.94	7.89	41.057141	24.737414	64	0	10	-67	3CB06D62	3CB06D62	Ok
10	WZV293	125	1160	23/10/2024	13:46:59.469550	991.97	991.95	126.01	7.94	7.89	41.057141	24.737414	64	0	10	-67	00D384D5	00D384D5	Ok
11	WZV293	125	1160	23/10/2024	13:47:00.461517	991.98	991.97	126.01	7.94	7.90	41.057141	24.737414	64	0	10	-67	0BD7D035	0BD7D035	Ok
12	WZV293	125	1160	23/10/2024	13:47:01.453500	991.97	991.98	126.01	7.94	7.92	41.057141	24.737414	64	0	11	-67	C2839FC2	C2839FC2	Ok
13	WZV293	125	1160	23/10/2024	13:47:02.445467	991.97	991.97	126.01	7.94	7.90	41.057141	24.737414	64	0	11	-67	A1762365	A1762365	Ok
14	WZV293	125	1160	23/10/2024	13:47:03.437433	991.97	991.97	126.01	7.94	7.90	41.057141	24.737414	64	0	11	-66	DCD5B108	DCD5B108	Ok
15	WZV293	125	1160	23/10/2024	13:47:04.429400	991.97	991.97	126.01	7.94	7.90	41.057141	24.737414	64	0	11	-66	FDCBA204	FDCBA204	Ok
16	WZV293	125	1160	23/10/2024	13:47:05.421367	991.97	991.97	126.01	7.94	7.90	41.057141	24.737414	64	0	11	-66	F9F7991A	F9F7991A	Ok
17	WZV293	125	1160	23/10/2024	13:47:06.413333	991.95	991.97	126.01	7.94	7.90	41.057141	24.737414	64	0	11	-66	4051D2BD	4051D2BD	Ok
18	WZV293	125	1160	23/10/2024	13:47:07.405283	991.97	991.95	126.01	7.94	7.89	41.057142	24.737414	64	0	11	-66	C795029D	C795029D	Ok
19	WZV293	125	1160	23/10/2024	13:47:08.397250	991.95	991.97	126.01	7.94	7.90	41.057142	24.737414	64	0	11	-67	36B2A635	36B2A635	Ok
