#	ID	Size	Bytes	Date	Time	Dur read	Dur calc	SPS	dt	Gap	Lat	Lng	Alt	Vel	Sats	RSSI (dBm)	CRC32 recv	CRC32 calc	Check
1	ZH8E5A	125	1160	23/10/2024	13:46:49.541183	990.33	0.00	126.22	7.92	0.00	41.057429	24.737233	66	0	11	-54	79A71244	79A71244	Ok
2	ZH8E5A	125	1160	23/10/2024	13:46:50.531533	990.33	990.35	126.22	7.92	7.90	41.057429	24.737233	66	0	11	-54	9D1C6152	9D1C6152	Ok
3	ZH8E5A	125	1160	23/10/2024	13:46:51.521867	990.35	990.33	126.22	7.92	7.88	41.057429	24.737234	66	0	11	-57	0BB7B73C	0BB7B73C	Ok
4	ZH8E5A	125	1160	23/10/2024	13:46:52.512200	990.33	990.33	126.22	7.92	7.88	41.057429	24.737234	66	0	11	-57	90538A43	90538A43	Ok
5	ZH8E5A	125	1160	23/10/2024	13:46:53.502533	990.33	990.33	126.22	7.92	7.88	41.057428	24.737234	66	0	11	-56	A1209DC2	A1209DC2	Ok
6	ZH8E5A	125	1160	23/10/2024	13:46:54.492883	990.32	990.35	126.22	7.92	7.90	41.057429	24.737234	66	0	11	-56	C7D23F31	C7D23F31	Ok
7	ZH8E5A	125	1160	23/10/2024	13:46:55.483200	990.35	990.32	126.22	7.92	7.87	41.057428	24.737234	66	0	11	-56	895FE5D3	895FE5D3	Ok
8	ZH8E5A	125	1160	23/10/2024	13:46:56.473550	990.33	990.35	126.22	7.92	7.90	41.057428	24.737235	66	0	11	-53	EA8C8E35	EA8C8E35	Ok
9	ZH8E5A	125	1160	23/10/2024	13:46:57.463867	990.32	990.32	126.22	7.92	7.87	41.057428	24.737235	66	0	11	-52	AA82E3FB	AA82E3FB	Ok
10	ZH8E5A	125	1160	23/10/2024	13:46:58.454183	990.32	990.32	126.22	7.92	7.86	41.057428	24.737235	66	0	11	-52	87A214FF	87A214FF	Ok
11	ZH8E5A	125	1160	23/10/2024	13:46:59.444500	990.33	990.32	126.22	7.92	7.87	41.057428	24.737235	67	0	11	-52	FACADA88	FACADA88	Ok
