#	ID	Size	Bytes	Date	Time	Dur read	Dur calc	SPS	dt	Gap	Lat	Lng	Alt	Vel	Sats	RSSI (dBm)	CRC32 recv	CRC32 calc	Check
1	5SP559	125	1160	23/10/2024	13:46:54.544183	996.92	0.00	125.39	7.98	0.00	41.057384	24.737140	69	0	10	-64	D1E1B419	D1E1B419	Ok
2	5SP559	125	1160	23/10/2024	13:46:55.541117	996.93	996.93	125.38	7.98	8.03	41.057384	24.737140	69	0	10	-64	085AFA9B	085AFA9B	Ok
3	5SP559	125	1160	23/10/2024	13:46:56.538033	996.92	996.92	125.39	7.98	8.02	41.057384	24.737139	69	0	10	-64	F7186CBA	F7186CBA	Ok
4	5SP559	125	1160	23/10/2024	13:46:57.534950	996.92	996.92	125.39	7.98	8.02	41.057384	24.737139	69	0	10	-65	90254F6A	90254F6A	Ok
5	5SP559	125	1160	23/10/2024	13:46:58.531867	996.90	996.92	125.39	7.98	8.02	41.057383	24.737139	69	0	10	-63	EAD7644F	EAD7644F	Ok
6	5SP559	125	1160	23/10/2024	13:46:59.528783	996.93	996.92	125.38	7.98	8.02	41.057384	24.737139	69	0	10	-63	B5EFFE5C	B5EFFE5C	Ok
7	5SP559	125	1160	23/10/2024	13:47:00.525717	996.92	996.93	125.39	7.98	8.03	41.057384	24.737139	68	0	10	-66	6EDF2F9D	6EDF2F9D	Ok
8	5SP559	125	1160	23/10/2024	13:47:01.522633	996.92	996.92	125.39	7.98	8.02	41.057384	24.737139	68	0	10	-66	E9900982	E9900982	Ok
9	5SP559	125	1160	23/10/2024	13:47:02.519533	996.88	996.90	125.39	7.98	8.00	41.057384	24.737139	68	0	10	-67	F855F256	F855F256	Ok
10	5SP559	125	1160	23/10/2024	13:47:03.516433	996.90	996.90	125.39	7.98	8.00	41.057384	24.737139	68	0	10	-65	00C12F4E	00C12F4E	Ok
11	5SP559	125	1160	23/10/2024	13:47:04.513333	996.90	996.90	125.39	7.98	8.00	41.057384	24.737140	68	0	10	-66	30094B0B	30094B0B	Ok
12	5SP559	125	1160	23/10/2024	13:47:05.510233	996.92	996.90	125.39	7.98	8.00	41.057384	24.737140	68	0	10	-64	C9FFB75B	C9FFB75B	Ok
13	5SP559	125	1160	23/10/2024	13:47:06.507150	996.92	996.92	125.39	7.98	8.02	41.057383	24.737140	68	0	10	-63	888F1312	888F1312	Ok
14	5SP559	125	1160	23/10/2024	13:47:07.504050	996.90	996.90	125.39	7.98	8.00	41.057383	24.737140	68	0	10	-58	D14A93F4	D14A93F4	Ok
15	5SP559	125	1160	23/10/2024	13:47:08.500950	996.90	996.90	125.39	7.98	8.00	41.057383	24.737140	68	0	10	-65	01E6CE97	01E6CE97	Ok
16	5SP559	125	1160	23/10/2024	13:47:09.497850	996.90	996.90	125.39	7.98	8.00	41.057383	24.737140	68	0	10	-63	4F1A01AC	4F1A01AC	Ok
17	5SP559	125	1160	23/10/2024	13:47:10.494750	996.92	996.90	125.39	7.98	8.00	41.057383	24.737140	68	0	10	-66	3A437B1A	3A437B1A	Ok
18	5SP559	125	1160	23/10/2024	13:47:11.491667	996.90	996.92	125.39	7.98	8.02	41.057383	24.737140	68	0	10	-63	7960D4B2	7960D4B2	Ok
19	5SP559	125	1160	23/10/2024	13:47:12.488583	996.93	996.92	125.38	7.98	8.02	41.057383	24.737140	68	0	10	-60	4548E3D7	4548E3D7	Ok
20	5SP559	125	1160	23/10/2024	13:47:13.485500	996.90	996.92	125.39	7.98	8.02	41.057382	24.737140	68	0	10	-60	C34CD0DE	C34CD0DE	Ok
21	5SP559	125	1160	23/10/2024	13:47:14.482417	996.93	996.92	125.38	7.98	8.02	41.057382	24.737140	68	0	10	-63	ACDABB0C	ACDABB0C	Ok
22	5SP559	125	1160	23/10/2024	13:47:15.479350	996.90	996.93	125.39	7.98	8.03	41.057382	24.737140	68	0	10	-63	657E13FC	657E13FC	Ok
23	5SP559	125	1160	23/10/2024	13:47:16.476250	996.92	996.90	125.39	7.98	8.00	41.057382	24.737140	68	0	10	-61	028895EC	028895EC	Ok
24	5SP559	125	1160	23/10/2024	13:47:17.473167	996.90	996.92	125.39	7.98	8.02	41.057382	24.737140	68	0	10	-65	C2DC2A10	C2DC2A10	Ok
25	5SP559	125	1160	23/10/2024	13:47:18.470067	996.90	996.90	125.39	7.98	8.00	41.057382	24.737140	68	0	10	-67	9524C6C2	9524C6C2	Ok
26	5SP559	125	1160	23/10/2024	13:47:19.466967	996.92	996.90	125.39	7.98	8.00	41.057382	24.737140	68	0	10	-71	A088B21F	A088B21F	Ok
27	5SP559	125	1160	23/10/2024	13:47:20.463867	996.90	996.90	125.39	7.98	8.00	41.057382	24.737140	68	0	10	-65	7C468876	7C468876	Ok
28	5SP559	125	1160	23/10/2024	13:47:21.460783	996.90	996.92	125.39	7.98	8.02	41.057382	24.737140	68	0	10	-67	9DCC1F0B	9DCC1F0B	Ok
29	5SP559	125	1160	23/10/2024	13:47:22.457683	996.90	996.90	125.39	7.98	8.00	41.057382	24.737140	68	0	10	-67	837F95A3	837F95A3	Ok
30	5SP559	125	1160	23/10/2024	13:47:23.454567	996.90	996.88	125.39	7.98	7.98	41.057381	24.737139	68	0	10	-66	6193740E	6193740E	Ok
31	5SP559	125	1160	23/10/2024	13:47:24.451467	996.88	996.90	125.39	7.98	8.00	41.057381	24.737139	68	0	11	-66	9789E744	9789E744	Ok
32	5SP559	125	1160	23/10/2024	13:47:25.448367	996.88	996.90	125.39	7.98	8.00	41.057381	24.737139	68	0	11	-65	3AD9E659	3AD9E659	Ok
33	5SP559	125	1160	23/10/2024	13:47:26.445233	996.88	996.87	125.39	7.98	7.97	41.057380	24.737139	68	0	11	-64	FCE9DB9B	FCE9DB9B	Ok
34	5SP559	125	1160	23/10/2024	13:47:27.442117	996.85	996.88	125.39	7.97	7.98	41.057380	24.737139	68	0	11	-64	4F3C6233	4F3C6233	Ok
